No,管轄コード,管轄名,行政区コード,行政区名,大字コード,大字名,小字コード,小字名,年齢,男,女,計
2167,0,,,,30,大字西安下庄,,,93,1,6,7
2168,0,,,,30,大字西安下庄,,,94,0,1,1
2169,0,,,,30,大字西安下庄,,,95,3,3,6
2170,0,,,,30,大字西安下庄,,,96,0,1,1
2171,0,,,,30,大字西安下庄,,,98,0,2,2
2172,0,,,,30,大字西安下庄,,,99,0,1,1
2173,0,,,,31,大字秋,,,0,1,0,1
2174,0,,,,31,大字秋,,,2,1,1,2
2175,0,,,,31,大字秋,,,4,1,0,1
2176,0,,,,31,大字秋,,,5,0,1,1
2177,0,,,,31,大字秋,,,6,0,1,1
2178,0,,,,31,大字秋,,,7,1,0,1
2179,0,,,,31,大字秋,,,10,0,2,2
2180,0,,,,31,大字秋,,,15,1,1,2
2181,0,,,,31,大字秋,,,17,1,0,1
2182,0,,,,31,大字秋,,,20,4,1,5
2183,0,,,,31,大字秋,,,23,1,0,1
2184,0,,,,31,大字秋,,,26,1,0,1
2185,0,,,,31,大字秋,,,27,0,1,1
2186,0,,,,31,大字秋,,,31,1,1,2
2187,0,,,,31,大字秋,,,32,0,1,1
2188,0,,,,31,大字秋,,,35,1,0,1
2189,0,,,,31,大字秋,,,37,1,0,1
2190,0,,,,31,大字秋,,,40,2,1,3
2191,0,,,,31,大字秋,,,41,1,0,1
2192,0,,,,31,大字秋,,,42,1,1,2
2193,0,,,,31,大字秋,,,43,0,1,1
2194,0,,,,31,大字秋,,,44,1,0,1
2195,0,,,,31,大字秋,,,45,0,2,2
2196,0,,,,31,大字秋,,,46,1,0,1
2197,0,,,,31,大字秋,,,47,0,2,2
2198,0,,,,31,大字秋,,,49,2,2,4
2199,0,,,,31,大字秋,,,50,0,2,2
2200,0,,,,31,大字秋,,,51,1,1,2
2201,0,,,,31,大字秋,,,52,2,0,2
2202,0,,,,31,大字秋,,,53,0,2,2
2203,0,,,,31,大字秋,,,54,1,1,2
2204,0,,,,31,大字秋,,,55,3,0,3
2205,0,,,,31,大字秋,,,56,3,2,5
2206,0,,,,31,大字秋,,,57,2,1,3
2207,0,,,,31,大字秋,,,58,1,0,1
2208,0,,,,31,大字秋,,,59,1,1,2
2209,0,,,,31,大字秋,,,60,0,1,1
2210,0,,,,31,大字秋,,,61,1,0,1
2211,0,,,,31,大字秋,,,62,2,2,4
2212,0,,,,31,大字秋,,,63,2,0,2
2213,0,,,,31,大字秋,,,64,1,1,2
2214,0,,,,31,大字秋,,,65,4,4,8
2215,0,,,,31,大字秋,,,66,1,1,2
2216,0,,,,31,大字秋,,,67,2,3,5
2217,0,,,,31,大字秋,,,68,2,2,4
2218,0,,,,31,大字秋,,,70,1,1,2
2219,0,,,,31,大字秋,,,71,0,3,3
2220,0,,,,31,大字秋,,,72,2,3,5
2221,0,,,,31,大字秋,,,73,4,2,6
2222,0,,,,31,大字秋,,,74,4,2,6
2223,0,,,,31,大字秋,,,75,0,6,6
2224,0,,,,31,大字秋,,,76,1,0,1
2225,0,,,,31,大字秋,,,77,4,2,6
2226,0,,,,31,大字秋,,,78,2,2,4
2227,0,,,,31,大字秋,,,79,2,5,7
2228,0,,,,31,大字秋,,,80,5,5,10
2229,0,,,,31,大字秋,,,81,4,3,7
2230,0,,,,31,大字秋,,,82,3,1,4
2231,0,,,,31,大字秋,,,83,1,1,2
2232,0,,,,31,大字秋,,,84,2,1,3
2233,0,,,,31,大字秋,,,85,0,2,2
2234,0,,,,31,大字秋,,,86,0,1,1
2235,0,,,,31,大字秋,,,87,1,1,2
2236,0,,,,31,大字秋,,,88,0,2,2
2237,0,,,,31,大字秋,,,89,1,0,1
2238,0,,,,31,大字秋,,,90,0,1,1
2239,0,,,,31,大字秋,,,91,0,4,4
2240,0,,,,31,大字秋,,,92,2,0,2
2241,0,,,,31,大字秋,,,93,0,2,2
2242,0,,,,31,大字秋,,,95,0,1,1
2243,0,,,,32,大字日前,,,0,0,2,2
2244,0,,,,32,大字日前,,,1,0,2,2
2245,0,,,,32,大字日前,,,2,0,1,1
2246,0,,,,32,大字日前,,,3,3,0,3
2247,0,,,,32,大字日前,,,5,1,0,1
2248,0,,,,32,大字日前,,,6,1,1,2
2249,0,,,,32,大字日前,,,7,2,0,2
2250,0,,,,32,大字日前,,,9,2,0,2
2251,0,,,,32,大字日前,,,10,1,2,3
2252,0,,,,32,大字日前,,,11,4,1,5
2253,0,,,,32,大字日前,,,12,0,2,2
2254,0,,,,32,大字日前,,,13,2,4,6
2255,0,,,,32,大字日前,,,14,0,2,2
2256,0,,,,32,大字日前,,,15,1,3,4
2257,0,,,,32,大字日前,,,16,0,2,2
2258,0,,,,32,大字日前,,,17,0,2,2
2259,0,,,,32,大字日前,,,18,0,2,2
2260,0,,,,32,大字日前,,,19,0,1,1
2261,0,,,,32,大字日前,,,20,1,0,1
2262,0,,,,32,大字日前,,,21,2,0,2
2263,0,,,,32,大字日前,,,22,1,1,2
2264,0,,,,32,大字日前,,,23,1,1,2
2265,0,,,,32,大字日前,,,28,1,1,2
2266,0,,,,32,大字日前,,,29,1,3,4
2267,0,,,,32,大字日前,,,30,3,2,5
2268,0,,,,32,大字日前,,,31,0,1,1
2269,0,,,,32,大字日前,,,34,1,1,2
2270,0,,,,32,大字日前,,,35,1,1,2
2271,0,,,,32,大字日前,,,37,0,2,2
2272,0,,,,32,大字日前,,,38,1,2,3
2273,0,,,,32,大字日前,,,39,2,3,5
2274,0,,,,32,大字日前,,,40,0,1,1
2275,0,,,,32,大字日前,,,41,1,0,1
2276,0,,,,32,大字日前,,,42,1,2,3
2277,0,,,,32,大字日前,,,43,2,1,3
2278,0,,,,32,大字日前,,,44,3,1,4
2279,0,,,,32,大字日前,,,45,3,1,4
2280,0,,,,32,大字日前,,,46,2,1,3
2281,0,,,,32,大字日前,,,47,4,4,8
2282,0,,,,32,大字日前,,,48,1,1,2
2283,0,,,,32,大字日前,,,49,3,4,7
2284,0,,,,32,大字日前,,,50,2,5,7
2285,0,,,,32,大字日前,,,51,3,4,7
2286,0,,,,32,大字日前,,,52,4,2,6
2287,0,,,,32,大字日前,,,53,1,0,1
2288,0,,,,32,大字日前,,,54,2,3,5
2289,0,,,,32,大字日前,,,55,1,3,4
2290,0,,,,32,大字日前,,,56,1,2,3
2291,0,,,,32,大字日前,,,57,2,1,3
2292,0,,,,32,大字日前,,,58,4,1,5
2293,0,,,,32,大字日前,,,59,1,3,4
2294,0,,,,32,大字日前,,,60,5,2,7
2295,0,,,,32,大字日前,,,61,1,3,4
2296,0,,,,32,大字日前,,,62,2,3,5
2297,0,,,,32,大字日前,,,63,2,7,9
2298,0,,,,32,大字日前,,,64,1,0,1
2299,0,,,,32,大字日前,,,65,6,3,9
2300,0,,,,32,大字日前,,,66,3,4,7
2301,0,,,,32,大字日前,,,67,7,4,11
2302,0,,,,32,大字日前,,,68,4,8,12
2303,0,,,,32,大字日前,,,69,4,2,6
2304,0,,,,32,大字日前,,,70,3,6,9
2305,0,,,,32,大字日前,,,71,5,4,9
2306,0,,,,32,大字日前,,,72,5,5,10
2307,0,,,,32,大字日前,,,73,2,5,7
2308,0,,,,32,大字日前,,,74,9,3,12
2309,0,,,,32,大字日前,,,75,6,10,16
2310,0,,,,32,大字日前,,,76,10,6,16
2311,0,,,,32,大字日前,,,77,3,9,12
2312,0,,,,32,大字日前,,,78,1,5,6
2313,0,,,,32,大字日前,,,79,2,0,2
2314,0,,,,32,大字日前,,,80,5,3,8
2315,0,,,,32,大字日前,,,81,3,6,9
2316,0,,,,32,大字日前,,,82,1,6,7
2317,0,,,,32,大字日前,,,83,5,7,12
2318,0,,,,32,大字日前,,,84,7,3,10
2319,0,,,,32,大字日前,,,85,4,3,7
2320,0,,,,32,大字日前,,,86,2,9,11
2321,0,,,,32,大字日前,,,87,2,5,7
2322,0,,,,32,大字日前,,,88,1,4,5
2323,0,,,,32,大字日前,,,89,1,6,7
2324,0,,,,32,大字日前,,,90,1,3,4
2325,0,,,,32,大字日前,,,91,1,2,3
2326,0,,,,32,大字日前,,,92,0,2,2
2327,0,,,,32,大字日前,,,93,0,2,2
2328,0,,,,32,大字日前,,,94,0,4,4
2329,0,,,,32,大字日前,,,95,0,1,1
2330,0,,,,32,大字日前,,,96,0,2,2
2331,0,,,,32,大字日前,,,97,0,1,1
2332,0,,,,32,大字日前,,,98,0,1,1
2333,0,,,,32,大字日前,,,99,0,1,1
2334,0,,,,33,大字土居,,,0,0,1,1
2335,0,,,,33,大字土居,,,1,0,2,2
2336,0,,,,33,大字土居,,,2,0,2,2
2337,0,,,,33,大字土居,,,3,1,0,1
2338,0,,,,33,大字土居,,,4,1,1,2
2339,0,,,,33,大字土居,,,5,0,1,1
2340,0,,,,33,大字土居,,,6,0,2,2
2341,0,,,,33,大字土居,,,8,1,0,1
2342,0,,,,33,大字土居,,,9,0,1,1
2343,0,,,,33,大字土居,,,10,0,1,1
2344,0,,,,33,大字土居,,,11,0,1,1
2345,0,,,,33,大字土居,,,13,2,0,2
2346,0,,,,33,大字土居,,,15,1,1,2
2347,0,,,,33,大字土居,,,16,0,1,1
2348,0,,,,33,大字土居,,,17,0,3,3
2349,0,,,,33,大字土居,,,18,2,0,2
2350,0,,,,33,大字土居,,,19,2,0,2
2351,0,,,,33,大字土居,,,20,0,1,1
2352,0,,,,33,大字土居,,,21,0,1,1
2353,0,,,,33,大字土居,,,22,0,2,2
2354,0,,,,33,大字土居,,,23,2,0,2
2355,0,,,,33,大字土居,,,24,2,0,2
2356,0,,,,33,大字土居,,,25,1,0,1
2357,0,,,,33,大字土居,,,26,0,2,2
2358,0,,,,33,大字土居,,,27,1,2,3
2359,0,,,,33,大字土居,,,28,2,1,3
2360,0,,,,33,大字土居,,,29,1,3,4
2361,0,,,,33,大字土居,,,30,3,3,6
2362,0,,,,33,大字土居,,,31,1,1,2
2363,0,,,,33,大字土居,,,32,0,3,3
2364,0,,,,33,大字土居,,,33,2,0,2
2365,0,,,,33,大字土居,,,34,1,1,2
2366,0,,,,33,大字土居,,,35,1,2,3
2367,0,,,,33,大字土居,,,36,1,2,3
2368,0,,,,33,大字土居,,,37,3,0,3
2369,0,,,,33,大字土居,,,38,2,0,2
2370,0,,,,33,大字土居,,,39,2,1,3
2371,0,,,,33,大字土居,,,40,1,0,1
2372,0,,,,33,大字土居,,,41,1,0,1
2373,0,,,,33,大字土居,,,42,2,0,2
2374,0,,,,33,大字土居,,,43,2,0,2
2375,0,,,,33,大字土居,,,44,2,0,2
2376,0,,,,33,大字土居,,,45,1,2,3
2377,0,,,,33,大字土居,,,46,4,1,5
2378,0,,,,33,大字土居,,,47,1,1,2
2379,0,,,,33,大字土居,,,48,3,2,5
2380,0,,,,33,大字土居,,,49,3,5,8
2381,0,,,,33,大字土居,,,50,3,3,6
2382,0,,,,33,大字土居,,,51,2,2,4
2383,0,,,,33,大字土居,,,52,3,7,10
2384,0,,,,33,大字土居,,,53,3,2,5
2385,0,,,,33,大字土居,,,54,3,0,3
2386,0,,,,33,大字土居,,,55,1,1,2
2387,0,,,,33,大字土居,,,56,2,0,2
2388,0,,,,33,大字土居,,,57,3,2,5
2389,0,,,,33,大字土居,,,59,1,5,6
2390,0,,,,33,大字土居,,,60,3,2,5
2391,0,,,,33,大字土居,,,61,3,3,6
2392,0,,,,33,大字土居,,,62,4,4,8
2393,0,,,,33,大字土居,,,63,5,6,11
2394,0,,,,33,大字土居,,,64,8,3,11
2395,0,,,,33,大字土居,,,65,4,2,6
2396,0,,,,33,大字土居,,,66,5,1,6
2397,0,,,,33,大字土居,,,67,2,6,8
2398,0,,,,33,大字土居,,,68,5,1,6
2399,0,,,,33,大字土居,,,69,5,4,9
2400,0,,,,33,大字土居,,,70,5,5,10
2401,0,,,,33,大字土居,,,71,3,8,11
2402,0,,,,33,大字土居,,,72,6,6,12
2403,0,,,,33,大字土居,,,73,5,6,11
2404,0,,,,33,大字土居,,,74,6,7,13
2405,0,,,,33,大字土居,,,75,6,7,13
2406,0,,,,33,大字土居,,,76,11,4,15
2407,0,,,,33,大字土居,,,77,4,2,6
2408,0,,,,33,大字土居,,,78,5,7,12
2409,0,,,,33,大字土居,,,79,4,3,7
2410,0,,,,33,大字土居,,,80,4,4,8
2411,0,,,,33,大字土居,,,81,2,5,7
2412,0,,,,33,大字土居,,,82,2,6,8
2413,0,,,,33,大字土居,,,83,6,5,11
2414,0,,,,33,大字土居,,,84,7,3,10
2415,0,,,,33,大字土居,,,85,4,5,9
2416,0,,,,33,大字土居,,,86,4,6,10
2417,0,,,,33,大字土居,,,87,2,2,4
2418,0,,,,33,大字土居,,,88,2,1,3
2419,0,,,,33,大字土居,,,89,1,0,1
2420,0,,,,33,大字土居,,,90,3,4,7
2421,0,,,,33,大字土居,,,91,0,2,2
2422,0,,,,33,大字土居,,,92,0,1,1
2423,0,,,,33,大字土居,,,93,0,1,1
2424,0,,,,33,大字土居,,,94,0,1,1
2425,0,,,,33,大字土居,,,95,0,1,1
2426,0,,,,33,大字土居,,,98,0,1,1
2427,0,,,,34,大字油良,,,2,1,1,2
2428,0,,,,34,大字油良,,,4,1,1,2
2429,0,,,,34,大字油良,,,6,1,0,1
2430,0,,,,34,大字油良,,,7,1,0,1
2431,0,,,,34,大字油良,,,8,1,0,1
2432,0,,,,34,大字油良,,,11,1,0,1
2433,0,,,,34,大字油良,,,13,1,0,1
2434,0,,,,34,大字油良,,,14,0,1,1
2435,0,,,,34,大字油良,,,17,0,1,1
2436,0,,,,34,大字油良,,,19,2,1,3
2437,0,,,,34,大字油良,,,20,1,0,1
2438,0,,,,34,大字油良,,,22,1,0,1
2439,0,,,,34,大字油良,,,29,0,1,1
2440,0,,,,34,大字油良,,,31,0,1,1
2441,0,,,,34,大字油良,,,33,0,1,1
2442,0,,,,34,大字油良,,,35,1,2,3
2443,0,,,,34,大字油良,,,36,1,1,2
2444,0,,,,34,大字油良,,,37,3,0,3
2445,0,,,,34,大字油良,,,38,0,1,1
2446,0,,,,34,大字油良,,,39,1,0,1
2447,0,,,,34,大字油良,,,40,2,2,4
2448,0,,,,34,大字油良,,,41,1,1,2
2449,0,,,,34,大字油良,,,44,2,2,4
2450,0,,,,34,大字油良,,,46,1,3,4
2451,0,,,,34,大字油良,,,47,1,0,1
2452,0,,,,34,大字油良,,,48,4,0,4
2453,0,,,,34,大字油良,,,49,1,3,4
2454,0,,,,34,大字油良,,,50,1,2,3
2455,0,,,,34,大字油良,,,51,3,0,3
2456,0,,,,34,大字油良,,,52,3,2,5
2457,0,,,,34,大字油良,,,53,1,2,3
2458,0,,,,34,大字油良,,,54,0,1,1
2459,0,,,,34,大字油良,,,55,1,1,2
2460,0,,,,34,大字油良,,,56,0,1,1
2461,0,,,,34,大字油良,,,57,0,1,1
2462,0,,,,34,大字油良,,,58,0,1,1
2463,0,,,,34,大字油良,,,59,2,2,4
2464,0,,,,34,大字油良,,,60,3,1,4
2465,0,,,,34,大字油良,,,61,2,2,4
2466,0,,,,34,大字油良,,,62,3,2,5
2467,0,,,,34,大字油良,,,63,2,1,3
2468,0,,,,34,大字油良,,,64,2,0,2
2469,0,,,,34,大字油良,,,65,3,3,6
2470,0,,,,34,大字油良,,,66,1,3,4
2471,0,,,,34,大字油良,,,67,5,3,8
2472,0,,,,34,大字油良,,,68,1,3,4
2473,0,,,,34,大字油良,,,69,3,2,5
2474,0,,,,34,大字油良,,,70,6,3,9
2475,0,,,,34,大字油良,,,71,1,2,3
2476,0,,,,34,大字油良,,,72,1,2,3
2477,0,,,,34,大字油良,,,73,6,6,12
2478,0,,,,34,大字油良,,,74,4,3,7
2479,0,,,,34,大字油良,,,75,3,2,5
2480,0,,,,34,大字油良,,,76,1,7,8
2481,0,,,,34,大字油良,,,77,2,1,3
2482,0,,,,34,大字油良,,,78,1,4,5
2483,0,,,,34,大字油良,,,79,0,2,2
2484,0,,,,34,大字油良,,,80,1,0,1
2485,0,,,,34,大字油良,,,81,4,1,5
2486,0,,,,34,大字油良,,,82,2,2,4
2487,0,,,,34,大字油良,,,83,2,4,6
2488,0,,,,34,大字油良,,,84,0,3,3
2489,0,,,,34,大字油良,,,86,2,1,3
2490,0,,,,34,大字油良,,,87,0,3,3
2491,0,,,,34,大字油良,,,88,1,1,2
2492,0,,,,34,大字油良,,,89,0,1,1
2493,0,,,,34,大字油良,,,90,0,2,2
2494,0,,,,34,大字油良,,,91,1,1,2
2495,0,,,,34,大字油良,,,92,0,1,1
2496,0,,,,34,大字油良,,,93,0,1,1
2497,0,,,,34,大字油良,,,94,0,1,1
2498,0,,,,34,大字油良,,,96,1,2,3
2499,0,,,,34,大字油良,,,97,0,1,1
2500,0,,,,35,大字浮島,,,1,1,0,1
2501,0,,,,35,大字浮島,,,3,2,0,2
2502,0,,,,35,大字浮島,,,5,1,0,1
2503,0,,,,35,大字浮島,,,6,1,0,1
2504,0,,,,35,大字浮島,,,7,1,0,1
2505,0,,,,35,大字浮島,,,9,1,1,2
2506,0,,,,35,大字浮島,,,10,3,1,4
2507,0,,,,35,大字浮島,,,11,1,0,1
2508,0,,,,35,大字浮島,,,12,0,1,1
2509,0,,,,35,大字浮島,,,14,2,0,2
2510,0,,,,35,大字浮島,,,15,0,1,1
2511,0,,,,35,大字浮島,,,16,3,0,3
2512,0,,,,35,大字浮島,,,18,2,1,3
2513,0,,,,35,大字浮島,,,20,1,0,1
2514,0,,,,35,大字浮島,,,21,0,1,1
2515,0,,,,35,大字浮島,,,24,1,0,1
2516,0,,,,35,大字浮島,,,25,0,1,1
2517,0,,,,35,大字浮島,,,27,0,1,1
2518,0,,,,35,大字浮島,,,28,2,0,2
2519,0,,,,35,大字浮島,,,29,1,2,3
2520,0,,,,35,大字浮島,,,30,1,0,1
2521,0,,,,35,大字浮島,,,31,1,1,2
2522,0,,,,35,大字浮島,,,32,0,1,1
2523,0,,,,35,大字浮島,,,34,1,0,1
2524,0,,,,35,大字浮島,,,35,0,1,1
2525,0,,,,35,大字浮島,,,36,0,1,1
2526,0,,,,35,大字浮島,,,37,1,0,1
2527,0,,,,35,大字浮島,,,39,2,0,2
2528,0,,,,35,大字浮島,,,40,1,1,2
2529,0,,,,35,大字浮島,,,42,0,1,1
2530,0,,,,35,大字浮島,,,43,1,0,1
2531,0,,,,35,大字浮島,,,44,0,1,1
2532,0,,,,35,大字浮島,,,46,0,2,2
2533,0,,,,35,大字浮島,,,47,1,2,3
2534,0,,,,35,大字浮島,,,48,2,0,2
2535,0,,,,35,大字浮島,,,49,1,2,3
2536,0,,,,35,大字浮島,,,51,2,0,2
2537,0,,,,35,大字浮島,,,52,4,2,6
2538,0,,,,35,大字浮島,,,55,1,2,3
2539,0,,,,35,大字浮島,,,56,3,3,6
2540,0,,,,35,大字浮島,,,57,2,0,2
2541,0,,,,35,大字浮島,,,59,5,0,5
2542,0,,,,35,大字浮島,,,60,1,1,2
2543,0,,,,35,大字浮島,,,61,2,2,4
2544,0,,,,35,大字浮島,,,62,3,0,3
2545,0,,,,35,大字浮島,,,64,0,1,1
2546,0,,,,35,大字浮島,,,65,3,2,5
2547,0,,,,35,大字浮島,,,66,1,3,4
2548,0,,,,35,大字浮島,,,67,1,2,3
2549,0,,,,35,大字浮島,,,68,2,2,4
2550,0,,,,35,大字浮島,,,69,1,0,1
2551,0,,,,35,大字浮島,,,70,1,2,3
2552,0,,,,35,大字浮島,,,71,4,1,5
2553,0,,,,35,大字浮島,,,72,0,1,1
2554,0,,,,35,大字浮島,,,73,0,3,3
2555,0,,,,35,大字浮島,,,74,3,1,4
2556,0,,,,35,大字浮島,,,75,3,4,7
2557,0,,,,35,大字浮島,,,76,1,1,2
2558,0,,,,35,大字浮島,,,77,1,0,1
2559,0,,,,35,大字浮島,,,78,1,0,1
2560,0,,,,35,大字浮島,,,79,0,4,4
2561,0,,,,35,大字浮島,,,80,0,1,1
2562,0,,,,35,大字浮島,,,82,1,0,1
2563,0,,,,35,大字浮島,,,83,2,3,5
2564,0,,,,35,大字浮島,,,84,0,1,1
2565,0,,,,35,大字浮島,,,85,0,1,1
2566,0,,,,35,大字浮島,,,86,3,3,6
2567,0,,,,35,大字浮島,,,87,1,2,3
2568,0,,,,35,大字浮島,,,88,2,1,3
2569,0,,,,35,大字浮島,,,89,0,3,3
2570,0,,,,35,大字浮島,,,90,1,0,1
2571,0,,,,35,大字浮島,,,91,0,1,1
2572,0,,,,35,大字浮島,,,92,0,1,1
2573,0,,,,35,大字浮島,,,93,0,1,1
2574,0,,,,35,大字浮島,,,95,1,1,2
