都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,名称_英語,POIコード,住所,方書,緯度,経度,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,料金(基本),料金(詳細),説明,説明_英語,アクセス方法,駐車場情報,バリアフリー情報,連絡先名称,連絡先電話番号,連絡先内線番号,画像,画像_ライセンス,URL,備考
350001,3500150054,山口県,,中山神社,ナカヤマジンジャ,,,山口県下関市豊北町田耕杣地,,34.329491,130.929703,,,,,,,"幕末急進派の公卿、中山忠光卿を祀る神社
背後にそびえる白滝山頂上には滝つぼがあり、清流となっています。
一日ハイキングコースとして登山に適しています。
",,・ＪＲ山陰本線滝部駅からバスで15分→「五千原」バス停から徒歩で20分,,,豊北町観光協会,083-786-234,,,,,
350001,3500150055,山口県,,土井ヶ浜遺跡,ドイガハマイセキ,,,山口県下関市豊北町神田上土井ケ浜,,34.329491,130.929703,,,,,,,砂堆丘にいとなまれた弥生時代の集団墓地遺跡,,・ＪＲ山陰本線長門二見駅からバスで15分→「土井ケ浜」バス停からで分,,,土井ヶ浜遺跡・人類学ミュージアム,083-788-1841,,,,,
350001,3500150056,山口県,,二見夫婦岩,フタミメオトイワ,,,山口県下関市豊北町二見,,34.329491,130.929703,,,,,,,"豊北と豊浦との境に、響灘を望む古くからの漁師町二見浦があります。
国道の脇の海岸そばに立つ夫婦岩は、神聖な岩として信仰されています。
響灘に夕日が沈む頃、岩と海と太陽があいまって作り出す風景は神秘的でおごそかな気持ちにさせられます。",,・ＪＲ山陰本線長門二見駅から徒歩で15分(国道191号線沿い),,,豊北町観光協会,083-786-234,,,,,
350001,3500150057,山口県,,角島大浜キャンプ場,ツノシマオオハマキャンプジョウ,,,山口県下関市豊北町角島大浜,,34.329491,130.929703,,,,7月上旬～9月上旬,,,"キャンプ施設
テント30張、売店１、便所、休憩所１、炊事棟１、避難所１、
シャワー１、バンガロー、駐車場",,"・ＪＲ下関駅から列車で90分→ＪＲ特牛駅からバスで30分「大浜海水浴場」下車すぐ
・美祢ＩＣから車で70分
・下関ICから車で70分",,,角島大浜キャンプ場,083-786-477,,,,,
350001,3500150058,山口県,,土井ヶ浜キャンプ場,ドイガハマキャンプジョウ,,,山口県下関市豊北町大字神田上,,34.281658,130.900955,,,,7月上旬～8月下旬,,,"貸テント3,000円、テント持込（500円/人）、駐車場120台（有料）、トイレ、炊事棟、休憩所　売店
（開設期間前のお問合せ：083-788-0547）
",,"・ＪＲ山陰本線長門二見駅からバスで15分→「土井ヶ浜」バス停から徒歩で5分
・美祢ＩＣから車で60分
・下関ICから車で60分",,,土井ヶ浜キャンプ場,083-788-1208,,,,,
350001,3500150059,山口県,,海峡ゆめタワー,カイキョウユメタワー,,,山口県下関市豊前田町3丁目3-1,,33.950306,130.929871,,09:30,21:30,"●開館時間　9:30～21:30（最終入館21:00）
●休館日　1月第4土曜日",,●料金　大人600円、小人300円　※団体割引あり,"平成8年7月にオープンした関門海峡のランドマークタワー。
シースルーエレベーターで70秒。高さ143mの展望室からは、関門海峡、巌流島、そして日本海と、360度の雄大な眺望が目の前いっぱいに広がります。
夜は季節、曜日によって異なるライトアップが施されます。
平成18年10月、山口県初の「恋人の聖地」に認定。
",,"・ＪＲ「下関駅」から徒歩で7分
・ＪＲ「新下関駅」から車で20分
・中国自動車道下関ＩＣから車で15分",,,海峡メッセ下関,083-231-5600,,,,,
350001,3500150060,山口県,,海峡メッセ下関,カイキョウメッセシモノセキ,,,山口県下関市豊前田町3-3-1,,33.950306,130.929871,,,,,,,「海峡メッセ下関」は、国際貿易ビル、アリーナ、海峡ゆめタワーの三つの建物から構成され、展示見本市会場、イベントホール、国際会議場、パスポートセンター、国際交流展示室、オフィスなどからなる総合的、多目的な複合施設です。,,・JR山陽本線下関駅から徒歩で7分,,"車いすの貸出し／4台
車いす専用駐車場
砂利・砂敷き路面なし
車いす対応入口
車いす対応エレベーター
視聴覚障害者対応エレベーター
車いす対応トイレ
低位置から鑑賞可能な展示
触察・音声ガイド等による展示
車いす対応レストラン
盲導犬の受け入れ
おむつ交換コーナー
障害者割引
介助者割引",海峡メッセ下関,083-231-5600,,,,,
350001,3500150061,山口県,,長府毛利邸,チョウフモウリテイ,,,山口県下関市長府惣社町4-10,,33.996906,130.984558,,09:00,17:00,"●開園時間　9:00～17:00（最終入場16:40）
●休園　12/28～1/4　",,●料金　大人200円、中学生以下100円,"明治36年、長府毛利家14代元敏によって建てられた邸宅で、明治天皇の行在所としても使われたところです。
重厚な母屋と白壁に囲まれた純和風の庭園が往時を偲ばせてくれます。
湯茶のサービスもあります。長府散策時の休憩所としてもご利用ください。",,"・JR下関駅からバスで23分→「城下町長府」バス停から徒歩で10分
・JR長府駅からバスで10分→「城下町長府」バス停から徒歩で10分
・中国自動車道下関I.Cから車で20分",,"車いす専用駐車場
車いす対応トイレ
おむつ交換コーナー
障害者割引
介助者割引
高齢者割引",長府毛利邸,083-245-8090,,,,,
350001,3500150062,山口県,,角島大橋,ツノシマオオハシ,,,山口県下関市豊北町神田～角島,,34.329491,130.929703,,,,,,,"平成12年に開通した角島大橋は、離島に架かる橋のうち、無料で渡れる一般道路としては、日本屈指の長さ（1780ｍ）です。
当地特有のコバルトブルーの海士ヶ瀬（あまがせ）をまたぎ、景観と調和した雄姿は、北長門海岸地域随一の景勝地となる実力は十分です。",,"・JR山陰本線特牛駅からバスで15分
・JR山陰本線滝部駅からバスで25分
・中国自動車道下関ICから車で70分",,,豊北町観光協会,083-786-234,,,,,
350001,3500150063,山口県,,室津キャンプ場,ムロツキャンプジョウ,,,山口県下関市豊浦町室津下間,,34.110443,130.903198,,,,７月１日～８月31日,,,"キャンプ場（有料）、トイレ、休憩所、売店、駐車場（有料、100台）
※問合せは、海の家開設期間中のみ",,・ＪＲ山陰線黒井村駅からバスで10分,,,海の家松原荘,083-772-1172,,,,,
350001,3500150064,山口県,,長府庭園,チョウフテイエン,,,山口県下関市長府黒門東町8-11,,33.989994,130.989944,,09:00,17:00,●開園時間　9:00～17:00（最終入園16:40）,,●入園料　大人200円、小中学生100円,毛利長府藩の家老格、西運長（にしゆきなが）の屋敷跡で、小高い山を背にした約3万平方メートルの敷地には池を中心に書院、茶室、小滝があり、四季折々に散策を楽しめる廻遊式日本庭園です。,,"・ＪＲ下関駅からバスで20分(国道線バス)→「市立美術館前」バス停から徒歩で1分
・下関ＩＣから車で20分(国道９号経由)",,"車いすの貸出し／2台
車いす対応入口
車いす対応トイレ
障害者割引
介助者割引
高齢者割引",長府庭園,083-246-4120,,,,,
350001,3500150065,山口県,,金子みすゞ詩の小径,カネコミスズウタノコミチ,,,山口県下関市唐戸周辺,,33.957119,130.943436,,,,,,,"唐戸周辺で童謡詩人金子みすゞゆかりの地を辿る散策コース。それぞれの場所には詩碑や顕彰碑が設置されている。
スタート地点は旧秋田商会ビル（下関観光情報センター）で、ゴールは唐戸市場前。所要時間は60分程度。",,"・JR下関駅からバスで7分「唐戸」下車
・下関I.Cから車で15分",,,下関市観光政策課,083-231-1350,,,,,
350001,3500150066,山口県,,下関南部町郵便局,シモノセキナベチョウユウビンキョク,,,山口県下関市南部町22-8,,33.956612,130.94191,,,,,,,"下関南部町郵便局は、下関に現存する最も古い洋風建築物で、明治33年（1900）に赤間関郵便局（当時）が電信局を統合し、新築移転されたもの。
外壁のレンガは厚さ60cmという堅固なもので、逓信省（ていしんしょう）技師の三橋四郎が設計を行った。
いまなお現役の郵便局舎としては日本最古のもの。
現在、局内には資料展示コーナーのほか、カフェが併設されたギャラリーや中庭があり、コンサートや結婚式等のイベントスペースとしても活用されている。
また、夜間はライトアップされている。",,・ＪＲ下関駅からバスで7分→「唐戸」バス停から徒歩で1分,,,下関南部町郵便局,083-222-161,,,,,
350001,3500150067,山口県,,旧秋田商会ビル,キュウアキタショウカイビル,,,山口県下関市南部町23-11,,33.956779,130.942093,,10:30,15:00,"●営業時間　10:30～15:00（最終入館14:40）
●休館日　火曜日・水曜日　12/29～1/3",,●入館料　無料,"日本の近代建築史を代表する建築物。
旧秋田商会ビルは、大正4年（1915）に竣工した和洋折衷のユニークな建築物。
鉄骨鉄筋コンクリート造、地上3階、地下1階、塔屋付き、屋上には日本庭園と茶室を備えている。
内部は1階を純洋風の事務所空間、2階及び3階を格調高い書院造住宅としており、西日本で最初の鉄筋コンクリート造の事務所建築であるとともに、わが国に現存する同種建築物としては最古級のもの。
現在は建物内部（屋上部分を除く）を公開している。
また、夜間はライトアップされている。",,"・中国自動車道下関ＩＣから車で約15分
・ＪＲ下関駅からバスで7分→「唐戸」バス停から徒歩で1分",,"車いす専用駐車場
砂利・砂敷き路面なし
車いす対応トイレ
低位置から鑑賞可能な展示
触察・音声ガイド等による展示
おむつ交換コーナー",旧秋田商会ビル,083-231-4141,,,,,
350001,3500150068,山口県,,安養寺（木造阿弥陀如来坐像）,アンヨウジ（モクゾウアミダニョライザゾウ）,,,山口県下関市豊浦町厚母郷下郷,,34.110443,130.903198,,,,,,,"安養寺には、国の重要文化財に指定されている木造阿弥陀如来坐像が安置されています。
クス材の寄木造りで、台座・光背は後補。
像高は269．1cmで、いわゆる丈六仏（じょうろくぶつ）の大きさです。
",,・JR梅ヶ峠駅から徒歩で15分,,,安養寺　,083-772-1611,,,,,
350001,3500150069,山口県,,梶栗浜遺跡,カジクリハマイセキ,,,山口県下関市梶栗町4丁目、5丁目,,34.015965,130.922348,,,,,,,"梶栗浜遺跡は、下関市安岡梶栗浜にある弥生時代の墓地遺跡。
発掘調査により、ここから鏡、銅剣、土器などの遺物が出土したが、そのうちの青銅器は、我が国の遺跡から発見された例が少ない朝鮮古代のものであることがわかっています。
出土品は、下関市立考古博物館に保管されています。
",,,,,下関市観光政策課,083-231-1350,,,,,
350001,3500150070,山口県,,仁馬山古墳,ジンマヤマコフン,,,山口県下関市大字延行,,34.013435,130.939789,,,,,,,"仁馬山古墳は、全長74mの前方後円墳です。後円部は直径46m、3段築成で、ほぼ原形を保っています。
下関市街の北方、響灘に注ぐ綾羅木川右岸の台地上にあり、台地の南縁に沿って前方部を西に向けた長門地方最大の前方後円墳です。",,,,,下関市教育委員会文化財保護課,083-254-4697,,,,,
