都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,イベント名,イベント名_カナ,イベント名_英語,開始日,終了日,開始時間,終了時間,開始日時特記事項,説明,料金(基本),料金(詳細),連絡先名称,連絡先電話番号,連絡先内線番号,主催者,場所名称,住所,方書,緯度,経度,アクセス方法,駐車場情報,定員,参加申込終了日,参加申込終了時間,参加申込方法,URL,備考
350001,3500151046,山口県,,くだまつ商工まつり2021,クダマツショウコウマツリ2021,,2021-11-06,2021-11-06,,,,"市内企業によるものづくりミュージアムやものづくり技術体験コーナー、お魚ふれあいコーナーなど来場者参加型のイベントです。
",,,下松商工会議所,0833-41-1070,,,ゆめタウン下松中央広場,山口県下松市中央町21-3,,34.018559,131.86322,"(1) ＪＲ山陽本線下松駅から徒歩で10分
",,,,,,,
350001,3500151047,山口県,,降松神社秋季例大祭,クダマツジンジャシュウキレイタイサイ,,2021-10-09,2021-10-10,,,,"五穀豊穣を感謝する祭りです。
",,,降松神社,0833-41-0544,,,降松神社,山口県下松市大字河内吉原1989,,34.012997,131.897705,"(1) ＪＲ山陽本線下松駅からバスで15分
",,,,,,,
350001,3500151048,山口県,,くだまつ花と緑の祭典,クダマツハナトミドリノサイテン,,2021-05-29,2021-05-30,,,,"花と緑につつまれた街づくりを目的に開催され、子どもから年配の方までたくさんの人でにぎわう祭典です。
盆栽・山野草の展示即売会や、アートフラワー作品展、ステージイベント、空くじなしの緑花お楽しみくじなどが両日にわたって開催されます。
美しい花と緑がいっぱいのお祭りにぜひお越しください。
",,,下松市都市整備課,0833-45-1857,,,"下松タウンセンター
中央広場
",山口県下松市中央町21,,34.018559,131.86322,"(1) ＪＲ山陽本線下松駅から徒歩で15分
(2) 山陽自動車道徳山東ICから車で10分
",,,,,,,
350001,3500151049,山口県,,第34回下松吹奏楽のつどい2021,ダイ34カイクダマツスイソウガクノツドイ2021,,2021-09-下旬,2021-09-下旬,,,,"加盟10団体による演奏会。小中高・下松市吹奏楽団による合同演奏会です。
",,,下松市生涯学習振興課,0833-45-1870,,,"スターピアくだまつ大ホール
",山口県下松市中央町21-1スターピアくだまつ　大ホール,,34.018559,131.86322,"(1) JR下松駅から徒歩で15分
",,,,,,,
350001,3500151050,山口県,,大黒市,ダイコクイチ,,2022-01-07,2022-01-07,,,,"七福神で知られる大黒天を祀る妙見宮鷲頭寺で、毎年1月7日に開催されます。力自慢米俵担ぎ大会や俵転がし大会、新春餅まき大会などが行われ、無病息災を願う七草粥やお神酒、甘酒も振舞われます。
",,,妙見宮鷲頭寺,0833-41-1345,,,"妙見宮鷲頭寺
",山口県下松市中市1丁目10-15,,34.011105,131.864624,"(1) ＪＲ山陽本線下松駅から徒歩で5分
",,,,,,,
350001,3500151051,山口県,,破邪の御太刀,ハジャノオンタチ,,2021-11-03,2021-11-03,,,,"全長4m65cm、重さ７5kg、日本一の大きさとされる大太刀「破邪の御太刀」（市指定有形文化財）。

[破邪の御太刀」は、吉田松陰ら攘夷派の志士と志を共にする氏子は、花岡八幡宮の鎮座1150年に当たる1859年の式年祭に合わせ、大太刀「破邪の御太刀」を奉納しました。
制作したのは、肥後藩から脱藩して花岡に身を寄せていた刀鍛冶・藤原国綱。弟子ら7人と約1100kgの砂鉄を鍛えて焼き入れをするなど、真剣同様に作り上げられ、この太刀で邪気、悪鬼を払い、明るく清く正しい平和な社会を築こうという願いが込められています。
通常は、花岡八幡宮に保管されているため一般公開されていませんが、稲穂祭（11/3）でのみ終日一般公開されます。
※稲穂債での一般公開のほか、下松市観光ボランティアの会に事前予約の上、ボランティアガイド同伴で見学することのできます。
",,,下松市観光ボランティアガイドの会（下松市観光協会内）,0833-45-1541,,,,山口県下松市JR周防花岡駅周辺,,34.014999,131.870285,"(1) ＪＲ岩徳線周防花岡駅から徒歩で10分
(2) 山陽自動車道徳山東ＩＣから車で約10分
",,,,,,,
350001,3500151052,山口県,,花岡八幡宮秋季例大祭,ハナオカハチマングウシュウキレイタイサイ,,2021-10-17,2021-10-17,,,,"五穀豊穣を感謝する祭りです。
",,,花岡八幡宮社務所,0833-44-8570,,,"花岡八幡宮
",山口県下松市大字末武上戒町400花岡八幡宮,,34.043716,131.869751,"(1) ＪＲ山陽本線下松駅からバスで20分
(2) ＪＲ岩徳線　周防花岡駅から徒歩で10分
",,,,,,,
350001,3500151053,山口県,,はなぐり海水浴場開き,ハナグリカイスイヨクジョウビラキ,,2021-07-16,2021-08-22,,,,"7月16日（金）、はなぐり海水浴場で安全祈願祭等が行われます。

※TEL（開設期間のみ）080-2906-6082",,,下松市地域交流課,0833-45-1841,,,"はなぐり海水浴場
",山口県下松市笠戸島はなぐり,,33.960022,131.854721,"(1) JR下松駅からバスで約15分（瀬戸）
(2) 山陽自動車道徳山東ICから車で20分
",,,,,,,
350001,3500151054,山口県,,春まつり,ハルマツリ,,2021-05-01,2021-05-01,,,,"子供相撲、各種出店があります。
",,,花岡八幡宮社務所,0833-44-8570,,,花岡八幡宮,山口県下松市大字末武上400,,34.038952,131.872131,"(1) JR岩徳線周防花岡駅から徒歩で10分
",,,,,,,
350001,3500151055,山口県,,ひらめ等魚介類供養祭,ヒラメトウギョカイルイクヨウサイ,,2021-10-上旬,2021-10-中旬,,,,"下松市の特産「笠戸ひらめ」をはじめとする魚介類に対し、私たちの食生活への貢献に感謝の意を込めて実施し、魚の放流が行われます。
",,,下松市観光協会事務局（下松商工会議所内）,0833-45-6911,,,"はなぐり中間緑地公園
",山口県下松市大字笠戸島はなぐり,,33.960022,131.854721,"(1) JR下松駅からバスで10分 → 「国民宿舎前」下車から徒歩で15分
",,,,,,,
350001,3500151056,山口県,,深浦管絃祭,フカウラカンゲンサイ,,2021-07-26,2021-07-26,17:00,,,"十七夜祭の夜は、安芸の宮島様と同じ様に、深浦地区に於いても打瀬船に五十数個の提灯を灯し、月の昇りと同じ頃に船を出して海の中に建つ明神様にお参りしています。

※コロナウイルス感染防止のため神事のみ実施
",,,深浦公民館,0833-52-0948,,,"深浦公民館・深浦桟橋
",山口県下松市笠戸島深浦,,33.948883,131.819702,"(1) ＪＲ山陽本線下松駅からバスで約40分（深浦下車）
(2) 山陽自動車道徳山東ＩＣから車で50分
",,,,,,,
350001,3500151057,山口県,,米泉湖サマージャンボリー2021,ベイセンコサマージャンボリー2021,,2021-07-24,2021-07-24,18:00,,,"「森と湖に親しむ旬間」にあわせて開催されます。各種イベントや出店があるほか、ダム見学会やイベントの最後には花火の打ち上げも予定されています。
",,,米川公民館,0833-53-0001,,,"末武川ダム（米泉湖）屋外ステージ「ビッグウィング」
",山口県下松市瀬戸高垣,,34.067902,131.888947,"(1) 山陽自動車道徳山東ＩＣから車で10分
(2) ＪＲ下松駅からバスで20分（華陵高校正門前下車）
(3) ＪＲ周防花岡駅から車で10分
",,,,,,,
350001,3500151058,山口県,,星ふる街のくだまつ夏祭り,ホシフルマチノクダマツナツマツリ,,2021-08-07,2021-08-07,18:00,,,"下松駅南口の会場周辺が歩行天国となり、多数の出店と各種イベントでにぎわいます。毎年「ゆかたコンテスト」が開催されます。
",,,星ふる街の夏まつり実行委員会,0833-41-0095,,,"下松駅南口
",山口県下松市駅南,,34.010143,131.86615,"(1) ＪＲ下松駅から徒歩で1分
",,,,,,,
350001,3500151059,山口県,,妙見宮鷲頭寺 節分祭,ミョウケングウジュトウジ　セツブンサイ,,2022-02-03,2022-02-03,,,,"厄除け祈願ならびに豆まきを行います。夜には町中で鬼が各家をまわり、年男によって、悪除け退散が行われます。
",,,妙見宮鷲頭寺,0833-41-1345,,,妙見宮鷲頭寺,山口県下松市中市1丁目10-15,,34.011105,131.864624,"(1) ＪＲ山陽本線下松駅から徒歩で5分
",,,,,,,
350001,3500151060,山口県,,米川花まつり,ヨネガワハナマツリ,,2021-04-04,2021-04-04,10:00,15:00,,"米泉湖周辺の桜や菜の花をお楽しみください。
焼きそば、おむすび、のみもの、うどん等のバザーを開催します。
",,,米川公民館,0833-45-1841,,,"米泉湖公園
",山口県下松市大字瀬戸,,34.067902,131.888947,"(1) JR下松駅からバスで20分
(2) 山陽自動車道徳山東ICから車で15分",,,,,,,
350001,3500151061,山口県,,秋の山野草展,アキノサンヤソウテン,,2021-09-18,2021-09-19,,,,"四季を通じて「花・木」が楽しめる「冠山総合公園」において、ひかり山草会会員が大切に育てた山野草を展示するとともに即売会及びオークションを開催します。
",,,冠山総合公園管理事務所,0833-74-3311,,,"冠山総合公園
",山口県光市大字室積村6288冠山総合公園,,33.953445,131.961548,(1) ＪＲ山陽本線光駅からバスで12分 → 戸仲から徒歩で3分,,,,,,,
350001,3500151062,山口県,,えびね展,エビネテン,,2021-04-29,2021-04-30,,,,"四季を通じて「花木」が楽しめる『冠山総合公園』において、瀬戸内えびね会の協力を得て、会員が丹精込めて育てたえびねの展示と即売会を開催します。
",,,冠山総合公園管理事務所,0833-74-3311,,,"冠山総合公園
",山口県光市大字室積村6288　冠山総合公園,,33.953445,131.961548,"(1) ＪＲ山陽本線光駅からバスで12分 → 戸仲から徒歩で3分
",,,,,,,
350001,3500151063,山口県,,第18回しょうぶ祭,ショウブマツリ,,2021-05-29,2021-06-13,,,,"園内せせらぎ水路に約２，５００株の菖蒲が美しい花を咲かせます。隣接する日本庭園を含めた風景は一見の価値あり。
",,,冠山総合公園管理事務所,0833-74-3311,,,"冠山総合公園
",山口県光市大字室積村6288冠山総合公園,,33.953445,131.961548,"(1) ＪＲ山陽本線光駅からバスで12分 → 戸仲から徒歩で3分
",,,,,,,
350001,3500151064,山口県,,初夏の山野草展,ショカノサンヤソウテン,,2021-06-05,2021-06-06,,,,"四季を通じて「花木」が楽しめる『冠山総合公園』において、ひかり山草会会員が大切に育てた山野草を展示するとともに即売会を開催します。
",,,冠山総合公園管理事務所,0833-74-3311,,,"冠山総合公園
",山口県光市大字室積村6288  冠山総合公園,,33.953445,131.961548,"(1) ＪＲ山陽本線光駅からバスで12分 → 戸仲から徒歩で3分
",,,,,,,
350001,3500151065,山口県,,日本山あじさい展,ニホンヤマアジサイテン,,2021-05-29,2021-05-30,,,,"四季を通じて「花木」が楽しめる『冠山総合公園』において、ひかり山あじさいの会の協力を得て日本山あじさいを展示するとともに即売会を開催します。
",,,冠山総合公園管理事務所,0833-74-3311,,,"冠山総合公園
",山口県光市大字室積村6288  冠山総合公園,,33.953445,131.961548,"(1) ＪＲ山陽本線光駅からバスで12分 → 戸仲から徒歩で3分
",,,,,,,
350001,3500151066,山口県,,第14回ばら祭り,バラマツリ,,2021-05-08,2021-05-23,,,,"ローズガーデンに、約330種、1400株のオールドローズやイングリッシュローズが美しい花を咲かせ、園内は魅惑的な香りに包まれます。
ばらの苗木即売会のほか、まつり期間中の土・日曜日には展示会などのイベントも行われます。",,,冠山総合公園管理事務所,0833-74-3311,,,"冠山総合公園
",山口県光市大字室積村6288冠山総合公園,,33.953445,131.961548,(1) ＪＲ山陽本線光駅からバスで12分 → 戸仲から徒歩で3分,,,,,,,
350001,3500151067,山口県,,春の山野草展,ハルノサンヤソウテン,,2021-04-24,2021-04-25,,,,"四季を通じて「花木」が楽しめる『冠山総合公園』において、ひかり山草会会員が大切に育てた山野草を展示するとともに即売会を開催します。
",,,冠山総合公園管理事務所,0833-74-3311,,,"冠山総合公園
",山口県光市大字室積村6288  冠山総合公園,,33.953445,131.961548,"(1) ＪＲ山陽本線光駅からバスで12分 → 戸仲から徒歩で3分
",,,,,,,
350001,3500151068,山口県,,光花火大会,ヒカリハナビタイカイ,,2021-07-31,2021-07-31,20:00,20:50,,"光市の夏の風物詩。虹ケ浜海水浴場沖合約300ｍの海上から約3000発の花火が打ち上げられ、夏の夜空を彩ります。
",,,光市観光協会,0833-48-8686,,,"虹ケ浜海水浴場
",山口県光市虹ケ浜,,33.972466,131.919342,"(1) ＪＲ山陽本線光駅から徒歩で5分（南へ）
",,,,,,,
350001,3500151069,山口県,,ふるさとの火まつり「周防柱松」,フルサトノヒマツリスオウハシラマツ,,2021-08-07,2021-08-07,,,,"江戸時代、疫病の退散を願い始まった祭で、竹などで作られた10mほどの柱の先に萩の葉や花火を入れた籠をとりつけて、下から松明を投げ入れる。
",,,周防コミュニティセンター,0833-77-0848,,,"立野西庄　旭橋周辺
",山口県光市立野西庄,,33.999271,131.974777,"(1) ＪＲ山陽本線島田駅からバスで5分 → 立野から徒歩で10分
(2) 山陽自動車道熊毛ICから車で5分2km
",,,,,,,
