警察署,本票番号,事故内容,死者数,負傷者数,路線,市町村名,発生日時　　年,発生日時　　月,発生日時　　日,発生日時　　時,発生日時　　分,昼夜,天候,地形,路面状態,道路形状,信号機,一時停止規制標識（当事者A）,一時停止規制表示（当事者A）,一時停止規制標識（当事者B）,一時停止規制表示（当事者B）,車道幅員,道路線形,衝突地点,ゾーン規制,事故類型,年齢（当事者A）,年齢（当事者B）,当事者種別（当事者A）,当事者種別（当事者B）,用途別（当事者A）,用途別（当事者B）,人身損傷程度（当事者A）,人身損傷程度（当事者B）,緯度,経度,曜日,祝日
山口南,8,負傷,0,1,国道190号,山口市,2023,1,13,21,27,5夜,雨,市街地,舗装　湿潤,交差点,施設なし,標識　標準　反射式,表示あり,標識　規制なし,表示なし,交差点　中　中,直路,交差点内,規制なし,車両相互,55～64歳,55～64歳,普通乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.02340333,131.3552486,金曜,その他
宇部,14,負傷,0,1,市道,宇部市,2023,1,14,6,59,6夜明,雨,市街地,舗装　湿潤,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,65～74歳,軽乗用,自転車,自家用,自転車,損傷なし,負傷,33.98088083,131.2023517,土曜,その他
防府,18,負傷,0,1,県道,防府市,2023,1,14,8,47,2昼,雨,市街地,舗装　湿潤,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　中,直路,交差点内,規制なし,車両相互,25～34歳,35～44歳,軽乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.06242583,131.5586914,土曜,その他
岩国,14,負傷,0,1,国道２号,岩国市,2023,1,14,9,17,2昼,雨,市街地,舗装　湿潤,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,55～64歳,25～34歳,軽乗用,軽貨物,自家用,自家用,負傷,損傷なし,34.1644875,132.1958953,土曜,その他
宇部,39,負傷,0,2,国道190号,宇部市,2023,1,14,9,21,2昼,雨,市街地,舗装　湿潤,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　大　大,直路,交差点内,規制なし,車両相互,01～24歳,75歳以上,普通乗用,普通貨物,自家用,自家用,負傷,負傷,33.94279222,131.2678217,土曜,その他
宇部,35,負傷,0,2,国道490号,宇部市,2023,1,14,13,2,2昼,雨,非市街地,舗装　湿潤,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,65～74歳,普通乗用,普通乗用,自家用,自家用,損傷なし,負傷,33.996115,131.2790086,土曜,その他
山口,11,負傷,0,1,県道,山口市,2023,1,14,15,33,2昼,曇,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,25～34歳,25～34歳,普通乗用,軽乗用,自家用,自家用,負傷,損傷なし,34.15611306,131.4993331,土曜,その他
高速隊,6,負傷,0,3,高速道路,岩国市,2023,1,14,16,23,2昼,雨,非市街地,舗装　湿潤,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,55～64歳,大型貨物,普通乗用,事業用,自家用,損傷なし,負傷,34.21986861,132.1987989,土曜,その他
周南,20,負傷,0,1,市道,周南市,2023,1,14,16,35,3昼暮,曇,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　大　中,直路,交差点内,規制なし,車両相互,45～54歳,65～74歳,普通乗用,軽乗用,自家用,自家用,負傷,損傷なし,34.05097917,131.82731,土曜,その他
下関,12,負傷,0,1,県道,下関市,2023,1,14,21,18,5夜,曇,市街地,舗装　湿潤,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　大　大,直路,交差点内,規制なし,車両相互,45～54歳,01～24歳,普通乗用,原付一種,自家用,自家用,損傷なし,負傷,34.00044944,130.9260244,土曜,その他
高速隊,13,負傷,0,1,高速道路,防府市,2023,1,15,3,48,5夜,曇,非市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　9.0m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,35～44歳,35～44歳,大型貨物,普通乗用,事業用,自家用,損傷なし,負傷,34.06922222,131.4987222,日曜,その他
山陽小野田,7,負傷,0,1,市道,山陽小野田市,2023,1,16,8,0,1昼明,雨,非市街地,舗装　湿潤,カーブ,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m以上,カーブ左,単独（交差点付近を含む）,規制なし,車両相互,55～64歳,01～24歳,普通乗用,自転車,自家用,自転車,損傷なし,負傷,34.04438722,131.0888733,月曜,その他
長府,14,負傷,0,1,その他,下関市,2023,1,16,8,24,2昼,曇,市街地,舗装　乾燥,その他,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,一般交通の場所,一般交通の場所,単独（交差点付近を含む）,規制なし,車両相互,01～24歳,55～64歳,準中型貨物,軽乗用,自家用,自家用,損傷なし,負傷,34.06292972,131.0270058,月曜,その他
長門,3,負傷,0,2,自動車専用道,長門市,2023,1,16,13,25,2昼,雨,非市街地,舗装　湿潤,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,75歳以上,55～64歳,普通乗用,軽乗用,自家用,自家用,負傷,負傷,34.31911556,131.1554281,月曜,その他
長府,17,負傷,0,4,国道２号,下関市,2023,1,16,14,38,2昼,雨,市街地,舗装　湿潤,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　大　中,直路,交差点内,規制なし,車両相互,25～34歳,01～24歳,普通乗用,普通乗用,自家用,自家用,負傷,負傷,34.03117111,131.0127522,月曜,その他
長府,7,死亡,1,0,国道２号,下関市,2023,1,17,6,37,6夜明,晴,市街地,舗装　湿潤,交差点,点灯押ボ式,標識　規制なし,表示なし,対象外当事者,対象外当事者,交差点　大　中,直路,交差点内,規制なし,人対車両,35～44歳,55～64歳,普通乗用,歩行者,自家用,対象外当事者,損傷なし,死亡,34.02470361,131.0064222,火曜,その他
長府,20,負傷,0,1,市道,下関市,2023,1,17,7,25,1昼明,晴,非市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m以上,直路,単独（交差点付近を含む）,規制なし,人対車両,75歳以上,25～34歳,軽乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,34.06562417,131.0402997,火曜,その他
周南,25,負傷,0,1,県道,周南市,2023,1,17,7,30,1昼明,晴,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　大　小,直路,交差点内,規制なし,車両相互,55～64歳,65～74歳,普通貨物,駆動補助装置付自転車,自家用,自転車,損傷なし,負傷,34.06014278,131.8004944,火曜,その他
小串,3,負傷,0,1,国道191号,下関市,2023,1,17,8,12,1昼明,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,55～64歳,01～24歳,普通乗用,普通乗用,自家用,自家用,損傷なし,負傷,34.14399917,130.9210361,火曜,その他
山口,56,負傷,0,1,県道,山口市,2023,1,17,17,30,4夜暮,晴,市街地,舗装　乾燥,交差点付近,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,45～54歳,普通乗用,軽貨物,自家用,自家用,負傷,損傷なし,34.15076194,131.4353283,火曜,その他
下関,15,負傷,0,1,県道,下関市,2023,1,17,18,21,4夜暮,雨,市街地,舗装　湿潤,交差点付近,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,55～64歳,65～74歳,軽乗用,軽貨物,自家用,自家用,負傷,損傷なし,33.98861194,130.9296244,火曜,その他
防府,22,負傷,0,1,一般の交通の用に供するその他の道路,防府市,2023,1,18,6,40,6夜明,晴,非市街地,舗装　乾燥,その他,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,一般交通の場所,一般交通の場所,単独（交差点付近を含む）,規制なし,人対車両,55～64歳,35～44歳,普通乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,34.01953417,131.5195406,水曜,その他
光,8,負傷,0,1,県道,周南市,2023,1,18,7,37,1昼明,曇,非市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,25～34歳,55～64歳,普通乗用,普通乗用,自家用,自家用,損傷なし,損傷なし,34.02480694,131.9602756,水曜,その他
山陽小野田,4,負傷,0,1,県道,山陽小野田市,2023,1,18,7,42,1昼明,曇,非市街地,舗装　湿潤,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　9.0m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,25～34歳,25～34歳,普通乗用,軽乗用,自家用,自家用,負傷,損傷なし,33.99513889,131.1804167,水曜,その他
宇部,18,負傷,0,1,市道,宇部市,2023,1,18,8,57,2昼,晴,市街地,舗装　湿潤,交差点付近,点灯押ボ式,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,65～74歳,35～44歳,普通乗用,軽乗用,自家用,自家用,負傷,損傷なし,33.95848306,131.2452792,水曜,その他
山口,12,負傷,0,3,市道,山口市,2023,1,18,9,14,2昼,曇,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　小,直路,交差点内,規制なし,車両相互,45～54歳,25～34歳,軽乗用,軽貨物,自家用,自家用,負傷,負傷,34.14047111,131.4704439,水曜,その他
下関,16,負傷,0,1,一般の交通の用に供するその他の道路,下関市,2023,1,18,14,55,2昼,雨,市街地,舗装　乾燥,その他,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,一般交通の場所,一般交通の場所,単独（交差点付近を含む）,規制なし,車両相互,65～74歳,55～64歳,普通乗用,軽乗用,自家用,自家用,損傷なし,負傷,33.99426472,130.9402336,水曜,その他
周南,19,負傷,0,1,国道２号,周南市,2023,1,18,17,55,4夜暮,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　中,直路,交差点内,規制なし,車両相互,55～64歳,01～24歳,普通乗用,原付一種,自家用,自家用,損傷なし,負傷,34.06275389,131.80724,水曜,その他
岩国,25,負傷,0,1,一般の交通の用に供するその他の道路,岩国市,2023,1,18,18,33,5夜,晴,市街地,舗装　乾燥,その他,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,一般交通の場所,一般交通の場所,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,25～34歳,普通乗用,普通乗用,自家用,自家用,損傷なし,負傷,34.14526,132.2121589,水曜,その他
宇部,56,負傷,0,1,国道190号,宇部市,2023,1,19,17,30,3昼暮,晴,非市街地,舗装　乾燥,直路,点灯歩車分式,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　9.0m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,35～44歳,55～64歳,普通乗用,軽貨物,自家用,自家用,損傷なし,損傷なし,33.96584833,131.2317164,木曜,その他
長府,13,負傷,0,1,国道２号,下関市,2023,1,19,21,3,5夜,晴,非市街地,舗装　乾燥,交差点付近,点灯３灯式,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　19.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,25～34歳,普通乗用,普通乗用,自家用,自家用,損傷なし,負傷,34.00391889,130.9932697,木曜,その他
岩国,26,負傷,0,1,県道,岩国市,2023,1,20,6,11,5夜,晴,非市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,対象外当事者,対象外当事者,交差点　大　小,直路,交差点内,規制なし,人対車両,25～34歳,75歳以上,普通貨物,歩行者,自家用,対象外当事者,損傷なし,負傷,34.17193667,132.1593069,金曜,その他
下関,38,負傷,0,1,その他,下関市,2023,1,20,8,16,1昼明,晴,市街地,舗装　乾燥,その他,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,一般交通の場所,一般交通の場所,単独（交差点付近を含む）,規制なし,車両相互,65～74歳,25～34歳,普通乗用,普通乗用,自家用,自家用,損傷なし,負傷,33.99212139,130.939975,金曜,その他
岩国,19,負傷,0,1,市道,岩国市,2023,1,20,10,26,2昼,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　小　小,直路,交差点内,規制なし,車両相互,65～74歳,65～74歳,普通乗用,自転車,自家用,自転車,損傷なし,負傷,34.16614222,132.2171119,金曜,その他
長府,22,負傷,0,1,市道,下関市,2023,1,20,12,47,2昼,曇,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,35～44歳,75歳以上,大型乗用,普通乗用,事業用,自家用,損傷なし,損傷なし,33.98678194,130.9903825,金曜,その他
下関,25,負傷,0,1,市道,下関市,2023,1,20,15,14,2昼,晴,市街地,舗装　乾燥,交差点,施設なし,標識　標準　反射式,表示なし,対象外当事者,対象外当事者,交差点　中　小,直路,交差点内,規制なし,人対車両,75歳以上,01～24歳,普通乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,33.98759583,130.9217367,金曜,その他
長府,23,負傷,0,3,国道２号,下関市,2023,1,20,18,42,5夜,曇,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　19.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,01～24歳,01～24歳,軽乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.01283694,130.9978958,金曜,その他
宇部,19,負傷,0,1,市道,宇部市,2023,1,20,18,43,5夜,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　標準　反射式,表示あり,交差点　中　小,直路,交差点内,規制なし,車両相互,65～74歳,45～54歳,普通乗用,軽乗用,自家用,自家用,負傷,損傷なし,33.95283306,131.2466503,金曜,その他
