警察署,本票番号,事故内容,死者数,負傷者数,路線,市町村名,発生日時　　年,発生日時　　月,発生日時　　日,発生日時　　時,発生日時　　分,昼夜,天候,地形,路面状態,道路形状,信号機,一時停止規制標識（当事者A）,一時停止規制表示（当事者A）,一時停止規制標識（当事者B）,一時停止規制表示（当事者B）,車道幅員,道路線形,衝突地点,ゾーン規制,事故類型,年齢（当事者A）,年齢（当事者B）,当事者種別（当事者A）,当事者種別（当事者B）,用途別（当事者A）,用途別（当事者B）,人身損傷程度（当事者A）,人身損傷程度（当事者B）,緯度,経度,曜日,祝日
防府,0013,負傷,000,002,市道,防府市,2021,01,13,08,17,1昼明,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　中,直路,交差点内,規制なし,車両相互,01～24歳,25～34歳,普通乗用,軽乗用,自家用,自家用,負傷,負傷,34.05194444,131.5901944,水曜,その他
小串,0004,負傷,000,002,県道,下関市,2021,01,13,11,55,2昼,曇,非市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　小,直路,交差点内,規制なし,車両相互,55～64歳,65～74歳,準中型貨物,普通乗用,事業用,自家用,損傷なし,負傷,34.15036111,130.9351389,水曜,その他
山口,0015,負傷,000,001,県道,山口市,2021,01,13,17,32,4夜暮,晴,市街地,舗装　乾燥,交差点,点灯押ボ式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　小,直路,交差点内,規制なし,車両相互,65～74歳,45～54歳,軽乗用,自転車,自家用,対象外当事者,損傷なし,負傷,34.16155556,131.4506111,水曜,その他
下関,0016,負傷,000,001,県道,下関市,2021,01,13,23,06,5夜,晴,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,対象外当事者,その他,交差点　大　小,直路,交差点内,規制なし,人対車両,45～54歳,55～64歳,大型貨物,歩行者,事業用,対象外当事者,損傷なし,負傷,34.01508333,130.9536667,水曜,その他
長府,0007,負傷,000,001,国道491号,下関市,2021,01,14,06,25,6夜明,晴,非市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　小,直路,交差点内,規制なし,車両相互,35～44歳,45～54歳,軽貨物,自転車,自家用,対象外当事者,損傷なし,負傷,34.02761111,131.0082222,木曜,その他
下関,0034,負傷,000,001,市道,下関市,2021,01,14,06,33,6夜明,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,対象外当事者,その他,交差点　中　小,直路,交差点内,規制なし,人対車両,75歳以上,55～64歳,軽乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,33.9555,130.9402222,木曜,その他
岩国,0010,負傷,000,001,県道,岩国市,2021,01,14,07,34,1昼明,晴,非市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　9.0m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,01～24歳,55～64歳,普通乗用,軽乗用,自家用,自家用,負傷,損傷なし,34.12055556,132.1283333,木曜,その他
下関,0031,負傷,000,001,県道,下関市,2021,01,14,08,41,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　9.0m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,35～44歳,45～54歳,軽乗用,軽乗用,自家用,自家用,損傷なし,負傷,33.97037083,130.9307756,木曜,その他
宇部,0025,負傷,000,001,その他(広場等),宇部市,2021,01,14,10,12,2昼,晴,市街地,舗装　乾燥,その他,施設なし,対象外当事者,その他,対象外当事者,その他,一般交通の場所,その他,単独（交差点付近を含む）,規制なし,人対車両,65～74歳,75歳以上,軽貨物,歩行者,自家用,対象外当事者,損傷なし,負傷,33.99983333,131.2200833,木曜,その他
下松,0006,負傷,000,001,国道188号,下松市,2021,01,14,15,05,2昼,晴,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,対象外当事者,その他,交差点　大　中,直路,交差点内,規制なし,人対車両,45～54歳,01～24歳,普通乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,34.01563889,131.8740556,木曜,その他
防府,0016,負傷,000,001,市道,防府市,2021,01,14,16,40,3昼暮,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　3.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,01～24歳,45～54歳,軽乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.02727472,131.5659158,木曜,その他
下関,0019,負傷,000,001,市道,下関市,2021,01,15,06,54,6夜明,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,対象外当事者,その他,交差点　中　小,直路,交差点内,規制なし,人対車両,35～44歳,75歳以上,軽乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,34.00411111,130.9151389,金曜,その他
光,0004,負傷,000,001,市道,光市,2021,01,15,07,12,6夜明,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　3.5m未満,直路,単独（交差点付近を含む）,規制なし,車両相互,35～44歳,45～54歳,普通乗用,軽乗用,自家用,自家用,損傷なし,負傷,33.96128972,131.9427278,金曜,その他
下松,0016,負傷,000,002,国道２号,下松市,2021,01,15,10,11,2昼,晴,非市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,25～34歳,25～34歳,普通乗用,軽乗用,自家用,自家用,負傷,損傷なし,34.03436111,131.8748333,金曜,その他
周南,0023,負傷,000,001,市道,周南市,2021,01,15,11,24,2昼,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　小,カーブ右,交差点内,規制なし,車両相互,55～64歳,65～74歳,軽貨物,原付一種,事業用,自家用,損傷なし,負傷,34.04997222,131.8025556,金曜,その他
長府,0012,負傷,000,001,市道,下関市,2021,01,15,11,45,2昼,晴,非市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　9.0m以上,直路,単独（交差点付近を含む）,規制なし,人対車両,75歳以上,75歳以上,普通乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,34.07138306,131.0345228,金曜,その他
防府,0017,負傷,000,001,市道,防府市,2021,01,15,16,12,2昼,晴,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　中,直路,交差点内,規制なし,車両相互,25～34歳,45～54歳,普通貨物,軽貨物,自家用,自家用,損傷なし,負傷,34.0435,131.5577222,金曜,その他
長府,0010,負傷,000,002,県道,下関市,2021,01,15,17,03,3昼暮,晴,非市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　9.0m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,25～34歳,75歳以上,軽乗用,軽貨物,自家用,自家用,負傷,損傷なし,34.13083333,131.0338889,金曜,その他
宇部,0018,負傷,000,001,市道,宇部市,2021,01,15,18,57,5夜,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,65～74歳,25～34歳,普通乗用,軽乗用,自家用,自家用,負傷,損傷なし,33.9495,131.2617222,金曜,その他
山口,0017,負傷,000,002,国道９号,山口市,2021,01,16,05,46,5夜,曇,市街地,舗装　湿潤,直路,点灯３灯式,対象外当事者,その他,対象外当事者,その他,単路　3.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,01～24歳,普通乗用,軽乗用,自家用,自家用,損傷なし,損傷なし,34.17130778,131.454185,土曜,その他
柳井,0010,負傷,000,001,国道188号,柳井市,2021,01,16,07,07,6夜明,曇,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　9.0m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,55～64歳,01～24歳,普通乗用,軽乗用,自家用,自家用,負傷,損傷なし,33.95680556,132.1421944,土曜,その他
宇部,0023,負傷,000,002,国道２号,宇部市,2021,01,16,07,45,1昼明,晴,非市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,01～24歳,25～34歳,普通乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.05044278,131.2830531,土曜,その他
柳井,0016,負傷,000,001,県道,柳井市,2021,01,16,09,38,2昼,晴,非市街地,舗装　湿潤,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　3.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,75歳以上,65～74歳,普通乗用,自転車,自家用,対象外当事者,損傷なし,負傷,34.00402778,132.1247778,土曜,その他
宇部,0053,負傷,000,001,市道,宇部市,2021,01,16,11,25,2昼,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　標準　反射式,表示なし,交差点　小　小,直路,交差点内,規制なし,車両相互,25～34歳,75歳以上,普通乗用,自転車,自家用,対象外当事者,損傷なし,負傷,33.95044444,131.2567778,土曜,その他
小串,0005,負傷,000,001,県道,下関市,2021,01,16,15,33,2昼,晴,非市街地,舗装　乾燥,カーブ,施設なし,対象外当事者,その他,対象外当事者,その他,単路　5.5m以上,カーブ左,単独（交差点付近を含む）,規制なし,車両相互,25～34歳,55～64歳,軽乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.13527778,130.93625,土曜,その他
宇部,0019,負傷,000,002,市道,宇部市,2021,01,16,16,49,3昼暮,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　小,直路,交差点内,規制なし,車両相互,55～64歳,65～74歳,軽乗用,軽乗用,自家用,自家用,負傷,負傷,33.98522222,131.2053333,土曜,その他
萩,0006,負傷,000,001,港湾道,萩市,2021,01,17,17,10,3昼暮,曇,非市街地,舗装　乾燥,カーブ,施設なし,対象外当事者,その他,対象外当事者,その他,単路　3.5m未満,カーブ右,単独（交差点付近を含む）,規制なし,車両単独,45～54歳,不明,軽乗用,物件等,自家用,対象外当事者,負傷,対象外当事者,34.7805,131.1435278,日曜,その他
柳井,0005,負傷,000,001,国道188号,平生町,2021,01,18,08,09,1昼明,晴,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　中,直路,交差点内,規制なし,車両相互,65～74歳,01～24歳,普通乗用,自転車,事業用,対象外当事者,損傷なし,負傷,33.94061111,132.0670556,月曜,その他
宇部,0037,負傷,000,001,市道,宇部市,2021,01,18,08,27,2昼,曇,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　3.5m未満,直路,単独（交差点付近を含む）,規制なし,車両相互,25～34歳,55～64歳,軽乗用,原付一種,自家用,自家用,損傷なし,負傷,33.94966667,131.2611944,月曜,その他
下松,0021,負傷,000,001,国道188号,下松市,2021,01,18,10,20,2昼,晴,非市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,55～64歳,65～74歳,大型貨物,軽乗用,事業用,自家用,損傷なし,負傷,34.01044444,131.8738056,月曜,その他
山口,0029,負傷,000,002,市道,山口市,2021,01,18,12,33,2昼,雨,非市街地,舗装　湿潤,交差点,施設なし,標識　規制なし,表示あり,標識　規制なし,表示なし,交差点　中　中,直路,交差点内,規制なし,車両相互,25～34歳,01～24歳,準中型貨物,準中型貨物,自家用,自家用,損傷なし,損傷なし,34.15862111,131.4853917,月曜,その他
下松,0014,負傷,000,001,市道,下松市,2021,01,18,14,35,2昼,雨,市街地,舗装　湿潤,交差点,施設なし,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　小,直路,交差点内,規制なし,車両相互,45～54歳,75歳以上,普通乗用,自転車,自家用,対象外当事者,損傷なし,負傷,34.01348278,131.8650231,月曜,その他
岩国,0021,負傷,000,001,県道,岩国市,2021,01,18,18,40,5夜,晴,市街地,舗装　湿潤,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　3.5m未満,直路,単独（交差点付近を含む）,規制なし,車両相互,55～64歳,65～74歳,軽乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.15442694,132.1944947,月曜,その他
宇部,0020,負傷,000,001,国道190号,宇部市,2021,01,18,18,44,5夜,曇,市街地,舗装　湿潤,直路,点灯３灯式,対象外当事者,その他,対象外当事者,その他,単路　9.0m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,45～54歳,軽乗用,軽乗用,自家用,自家用,損傷なし,負傷,33.97086111,131.2306389,月曜,その他
下関,0029,負傷,000,001,その他(広場等),下関市,2021,01,18,19,42,5夜,曇,市街地,舗装　乾燥,その他,施設なし,対象外当事者,その他,対象外当事者,その他,一般交通の場所,その他,単独（交差点付近を含む）,規制なし,車両相互,65～74歳,45～54歳,普通乗用,普通乗用,自家用,自家用,損傷なし,負傷,33.9505,130.9285,月曜,その他
周南,0022,負傷,000,001,国道２号,周南市,2021,01,19,14,25,2昼,晴,市街地,舗装　乾燥,直路,点灯３灯式,対象外当事者,その他,対象外当事者,その他,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,35～44歳,25～34歳,大型貨物,軽乗用,事業用,自家用,損傷なし,負傷,34.07677778,131.6825278,火曜,その他
柳井,0007,負傷,000,002,その他(広場等),柳井市,2021,01,19,15,16,2昼,晴,市街地,舗装　乾燥,その他,施設なし,対象外当事者,その他,対象外当事者,その他,一般交通の場所,その他,単独（交差点付近を含む）,規制なし,車両相互,75歳以上,45～54歳,普通乗用,軽乗用,自家用,自家用,損傷なし,負傷,33.96580556,132.1097778,火曜,その他
