警察署,本票番号,事故内容,死者数,負傷者数,路線,市町村名,発生日時　　年,発生日時　　月,発生日時　　日,発生日時　　時,発生日時　　分,昼夜,天候,地形,路面状態,道路形状,信号機,一時停止規制標識（当事者A）,一時停止規制表示（当事者A）,一時停止規制標識（当事者B）,一時停止規制表示（当事者B）,車道幅員,道路線形,衝突地点,ゾーン規制,事故類型,年齢（当事者A）,年齢（当事者B）,当事者種別（当事者A）,当事者種別（当事者B）,用途別（当事者A）,用途別（当事者B）,人身損傷程度（当事者A）,人身損傷程度（当事者B）,緯度,経度,曜日,祝日
岩国,0025,負傷,000,001,市道,岩国市,2022,01,12,18,11,4夜暮,晴,市街地,舗装　乾燥,交差点,施設なし,標識　標準　反射式,表示あり,標識　規制なし,表示なし,交差点　中　中,直線,交差点内,規制なし,車両相互,45～54歳,35～44歳,普通乗用,原付一種,自家用,自家用,損傷なし,負傷,34.16890972,132.2305725,水曜,その他
萩,0012,負傷,000,001,国道191号,萩市,2022,01,12,19,24,5夜,晴,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,対象外当事者,対象外当事者,交差点　大　中,直線,交差点内,規制なし,人対車両,55～64歳,01～24歳,軽貨物,歩行者,自家用,対象外当事者,損傷なし,負傷,34.4084775,131.4047853,水曜,その他
山口,0009,負傷,000,001,県道,山口市,2022,01,13,12,15,2昼,雪,非市街地,舗装　積雪,カーブ,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,カーブ左,単独（交差点付近を含む）,規制なし,車両相互,35～44歳,35～44歳,普通乗用,普通乗用,自家用,自家用,損傷なし,負傷,34.41816444,131.6452047,木曜,その他
高速隊,0005,負傷,000,001,高速道路,下関市,2022,01,13,13,17,2昼,雨,非市街地,舗装　湿潤,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,35～44歳,普通乗用,普通乗用,自家用,自家用,損傷なし,負傷,34.05010694,131.0039106,木曜,その他
宇部,0018,負傷,000,001,国道490号,宇部市,2022,01,13,17,47,4夜暮,曇,非市街地,舗装　乾燥,交差点,施設なし,標識　標準　反射式,表示なし,標識　規制なし,表示なし,交差点　中　中,直線,交差点内,規制なし,車両相互,55～64歳,25～34歳,普通乗用,駆動補助装置付自転車,自家用,自転車,損傷なし,負傷,33.96092306,131.2617269,木曜,その他
防府,0005,負傷,000,002,県道,防府市,2022,01,13,18,00,4夜暮,曇,非市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　中,直線,交差点内,規制なし,車両相互,25～34歳,35～44歳,普通乗用,軽乗用,自家用,自家用,負傷,損傷なし,34.03293472,131.5739661,木曜,その他
宇部,0017,負傷,000,001,市道,宇部市,2022,01,13,20,50,5夜,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,55～64歳,01～24歳,普通乗用,自転車,自家用,自転車,損傷なし,負傷,33.95739028,131.24466,木曜,その他
光,0004,負傷,000,001,国道188号,光市,2022,01,14,15,18,2昼,晴,非市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　9.0m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,25～34歳,普通乗用,軽貨物,自家用,自家用,損傷なし,負傷,33.93107111,131.9716917,金曜,その他
山口,0008,負傷,000,001,県道,山口市,2022,01,14,17,35,4夜暮,晴,市街地,舗装　乾燥,交差点,施設なし,標識　標準　反射式,表示あり,標識　規制なし,表示なし,交差点　小　小,直線,交差点内,規制なし,車両相互,75歳以上,25～34歳,軽乗用,自転車,自家用,自転車,損傷なし,負傷,34.16569833,131.4746247,金曜,その他
長府,0013,負傷,000,001,県道,下関市,2022,01,14,17,50,4夜暮,曇,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,対象外当事者,対象外当事者,交差点　中　中,直線,交差点内,規制なし,人対車両,35～44歳,01～24歳,普通乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,34.00567917,130.98147,金曜,その他
防府,0011,負傷,000,001,県道,防府市,2022,01,14,18,41,5夜,晴,市街地,舗装　乾燥,直路,点灯３灯式,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　9.0m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,01～24歳,35～44歳,普通乗用,普通乗用,自家用,自家用,損傷なし,負傷,34.0649925,131.5570831,金曜,その他
下関,0048,負傷,000,001,市道,下関市,2022,01,14,19,53,5夜,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m以上,直線,単独（交差点付近を含む）,規制なし,人対車両,01～24歳,35～44歳,原付一種,歩行者,自家用,対象外当事者,損傷なし,負傷,33.99010222,130.9410769,金曜,その他
宇部,0014,負傷,000,001,その他,宇部市,2022,01,15,12,32,2昼,晴,市街地,舗装　乾燥,その他,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,一般交通の場所,一般交通の場所,単独（交差点付近を含む）,規制なし,人対車両,35～44歳,65～74歳,普通乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,33.94855028,131.2651997,土曜,その他
下松,0012,負傷,000,001,市道,下松市,2022,01,15,17,28,4夜暮,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,35～44歳,25～34歳,普通乗用,普通貨物,自家用,自家用,損傷なし,負傷,34.0231875,131.8574531,土曜,その他
高速隊,0006,負傷,000,001,高速道路,山口市,2022,01,15,18,32,5夜,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　9.0m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,25～34歳,35～44歳,中型貨物,普通乗用,自家用,自家用,損傷なし,負傷,34.12654639,131.3986822,土曜,その他
岩国,0013,負傷,000,001,国道188号,岩国市,2022,01,15,23,15,5夜,晴,市街地,舗装　乾燥,直路,点灯３灯式,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,01～24歳,35～44歳,軽乗用,軽貨物,自家用,自家用,損傷なし,負傷,34.14516917,132.2141014,土曜,その他
山陽小野田,0004,負傷,000,001,国道２号,山陽小野田市,2022,01,16,05,30,5夜,曇,非市街地,舗装　乾燥,直路,点灯３灯式,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　9.0m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,55～64歳,45～54歳,大型貨物,普通貨物,事業用,自家用,損傷なし,負傷,34.05004056,131.1369803,日曜,その他
下関,0034,負傷,000,002,国道191号,下関市,2022,01,16,10,24,2昼,曇,市街地,舗装　乾燥,直路,点灯３灯式,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,65～74歳,普通乗用,軽貨物,自家用,自家用,損傷なし,負傷,34.06582972,130.9060353,日曜,その他
宇部,0015,負傷,000,002,市道,宇部市,2022,01,16,15,05,2昼,曇,市街地,舗装　湿潤,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m未満,直線,単独（交差点付近を含む）,規制なし,車両相互,75歳以上,45～54歳,普通乗用,普通乗用,自家用,自家用,損傷なし,負傷,33.94832611,131.2635286,日曜,その他
岩国,0024,負傷,000,001,国道２号,岩国市,2022,01,17,07,28,1昼明,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　9.0m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,55～64歳,45～54歳,普通乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.12498028,132.1031331,月曜,その他
柳井,0011,負傷,000,001,市道,柳井市,2022,01,17,08,16,1昼明,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　中,直線,交差点内,規制なし,車両相互,65～74歳,55～64歳,普通乗用,普通乗用,自家用,自家用,損傷なし,負傷,33.96938917,132.1055136,月曜,その他
萩,0006,負傷,000,001,国道191号,萩市,2022,01,17,11,01,2昼,晴,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,対象外当事者,対象外当事者,交差点　中　小,直線,交差点内,規制なし,人対車両,75歳以上,75歳以上,軽乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,34.40656806,131.3902289,月曜,その他
下関,0037,負傷,000,001,県道,下関市,2022,01,17,12,40,2昼,晴,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　中,直線,交差点内,規制なし,車両相互,45～54歳,75歳以上,普通乗用,軽乗用,自家用,自家用,負傷,損傷なし,33.93609944,130.9113953,月曜,その他
下松,0013,負傷,000,001,市道,下松市,2022,01,17,13,00,2昼,晴,市街地,舗装　乾燥,交差点,点灯押ボ式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　小　小,直線,交差点内,規制なし,車両相互,45～54歳,75歳以上,軽乗用,駆動補助装置付自転車,自家用,自転車,損傷なし,負傷,34.01412889,131.8642058,月曜,その他
下関,0063,負傷,000,002,県道,下関市,2022,01,17,15,22,2昼,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　小　小,直線,交差点内,規制なし,車両相互,25～34歳,45～54歳,普通乗用,軽乗用,自家用,自家用,損傷なし,負傷,33.9875,130.9308025,月曜,その他
宇部,0013,負傷,000,001,市道,宇部市,2022,01,17,18,33,5夜,晴,市街地,舗装　乾燥,交差点,施設なし,標識　標準　反射式,表示なし,標識　規制なし,表示なし,交差点　中　中,直線,交差点内,規制なし,車両相互,35～44歳,25～34歳,普通乗用,自転車,自家用,自転車,損傷なし,負傷,33.96989639,131.2595972,月曜,その他
山陽小野田,0012,負傷,000,001,国道316号,山陽小野田市,2022,01,17,20,43,5夜,晴,非市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示あり,標識　標準　反射式,表示なし,交差点　大　中,直線,交差点内,規制なし,車両相互,35～44歳,65～74歳,中型貨物,軽貨物,自家用,自家用,損傷なし,負傷,34.08636111,131.1740278,月曜,その他
周南,0015,負傷,000,001,県道,周南市,2022,01,18,07,52,1昼明,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　9.0m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,01～24歳,35～44歳,準中型貨物,原付二種　51～125cc,自家用,自家用,損傷なし,負傷,34.06734194,131.7651269,火曜,その他
山口,0022,負傷,000,001,市道,山口市,2022,01,18,12,08,2昼,曇,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　小,直線,交差点内,規制なし,車両相互,25～34歳,45～54歳,普通乗用,普通乗用,自家用,自家用,損傷なし,損傷なし,34.16797583,131.4714789,火曜,その他
長府,0020,負傷,000,001,市道,下関市,2022,01,18,12,12,2昼,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,対象外当事者,対象外当事者,交差点　中　小,直線,交差点内,規制なし,人対車両,25～34歳,75歳以上,軽乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,34.07280389,131.0352394,火曜,その他
山陽小野田,0008,負傷,000,001,一般の交通の用に供するその他の道路,山陽小野田市,2022,01,18,13,20,2昼,晴,非市街地,非舗装,その他,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,一般交通の場所,一般交通の場所,単独（交差点付近を含む）,規制なし,車両単独,35～44歳,不明,大型特殊その他,相手なし,対象外当事者,対象外当事者,負傷,対象外当事者,34.04161111,131.1018611,火曜,その他
防府,0009,負傷,000,001,市道,防府市,2022,01,18,13,57,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,65～74歳,45～54歳,軽乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.02280806,131.5598758,火曜,その他
下関,0051,負傷,000,001,国道９号,下関市,2022,01,18,15,10,2昼,晴,市街地,舗装　乾燥,交差点,施設なし,標識　標準　反射式,表示なし,標識　標準　反射式,表示なし,交差点　中　小,直線,交差点内,規制なし,車両相互,55～64歳,75歳以上,普通乗用,自転車,自家用,自転車,損傷なし,負傷,33.95088889,130.92525,火曜,その他
山口,0012,負傷,000,001,市道,山口市,2022,01,18,15,20,2昼,曇,市街地,舗装　乾燥,交差点付近,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,25～34歳,35～44歳,普通乗用,軽貨物,自家用,自家用,負傷,損傷なし,34.1467825,131.4735328,火曜,その他
岩国,0026,負傷,000,001,市道,岩国市,2022,01,18,18,08,4夜暮,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m以上,直線,単独（交差点付近を含む）,規制なし,人対車両,65～74歳,45～54歳,普通乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,34.17345083,132.2175331,火曜,その他
周南,0017,負傷,000,001,国道２号,周南市,2022,01,18,18,58,5夜,晴,非市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　9.0m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,45～54歳,普通乗用,普通乗用,自家用,自家用,損傷なし,負傷,34.08011111,131.7106667,火曜,その他
