都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,種別,住所,方書,緯度,経度,アクセス方法,駐車場情報,電話番号,内線番号,FAX番号,法人番号,団体名,認可等年月日,収容定員,受入年齢,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,一時預かりの有無,URL,備考
350001,3500155446,山口県,,"下松市立
潮音保育園",クダマツシリツシオネホイクエン,認可公立保育所,下松市潮音町4丁目2-1,,34.022545,131.848801,,,"0833-
41-0978",,,,下松市,,110,,,,,,,,
350001,3500155447,山口県,,"下松市立
あおば保育園",クダマツシリツアオバホイクエン,認可公立保育所,下松市楠木町1丁目11-11,,34.020359,131.863785,,,"0833-
41-0225",,,,下松市,,170,,,,,,,,
350001,3500155448,山口県,,愛隣幼児学園,アイリンヨウジガクエン,認可私立保育所,下松市潮音町1丁目7-15,,34.017578,131.854584,,,"0833-
41-0735",,,,"社会福祉法人
愛育会",,90,,,,,,,,
350001,3500155449,山口県,,双葉保育園,フタバホイクエン,認可私立保育所,宇部市東岐波458番地2,,33.988514,131.350449,,,"0836-
58-3501",,,,"社会福祉法人
三光会",,60,,,,,,,,
350001,3500155450,山口県,,双葉保育園,フタバホイクエン,認可私立保育所,防府市警固町2丁目7-49,,34.051289,131.583755,,,"0835-
23-2831",,,,"社会福祉法人
双葉保育園",,60,,,,,,,,
350001,3500155451,山口県,,あい保育園潮音,アイホイクエンシオネ,認可私立保育所,下松市潮音町3丁目12-15,,34.022678,131.849823,,,0833-48-8408,,,,株式会社アイグラン,,90,,,,,,,,
350001,3500155452,山口県,,あい保育園宮前,アイホイクエンミヤマエ,認可私立保育所,下松市東豊井1507-2,,34.006252,131.87413,,,"0833-
48-5372",,,,株式会社アイグラン,,130,,,,,,,,
350001,3500155453,山口県,,花岡保育園,ハナオカホイクエン,認可私立保育所,下松市大字生野屋414-1,,34.038902,131.884964,,,"0833-
43-8138",,,,"社会福祉法人
孝志会",,120,,,,,,,,
350001,3500155454,山口県,,くぼ保育園,クボホイクエン,認可私立保育所,下松市大字山田229-1,,34.047009,131.906265,,,0833-48-5391,,,,"社会福祉法人
孝志会",,90,,,,,,,,
350001,3500155455,山口県,,"ニチイキッズ
下松清瀬保育園",ニチイキッズクダマツキヨセホイクエン,認可私立保育所,下松市清瀬町3-1-1,,34.030827,131.85495,,,0833-48-9541,,,,"株式会社
ニチイ学館",,87,,,,,,,,
350001,3500155456,山口県,,"岩国市立
かわしも保育園",イワクニシリツカワシモホイクエン,認可公立保育所,岩国市中津町2丁目7-20,,34.151661,132.216034,,,"0827-
21-1657",,,,岩国市,,90,,,,,,,,
350001,3500155457,山口県,,"岩国市立
わかば保育園",イワクニシリツワカバホイクエン,認可公立保育所,岩国市周東町上久原1100-1,,34.078865,132.064896,,,"0827-
84-2932",,,,岩国市,,50,,,,,,,,
350001,3500155458,山口県,,"岩国市立
そお保育園",イワクニシリツソオホイクエン,認可公立保育所,岩国市周東町祖生4504-4,,34.073578,132.115616,,,"0827-
85-0046",,,,岩国市,,20,,,,,,,,
350001,3500155459,山口県,,"岩国市立
ほんごう保育園",イワクニシリツホンゴウホイクエン,認可公立保育所,岩国市本郷町本郷2058-1,,34.290527,132.043274,,,"0827-
75-2658",,,,岩国市,,20,,,,,,,,
350001,3500155460,山口県,,"岩国市立
ひがし保育園",イワクニシリツヒガシホイクエン,認可公立保育所,岩国市桂町2丁目4-56,,34.17141,132.233383,,,"0827-
21-0854",,,,岩国市,,130,,,,,,,,
350001,3500155461,山口県,,"岩国市立
くろいそ保育園",イワクニシリツクロイソホイクエン,認可公立保育所,岩国市黒磯町2丁目47-43,,34.104225,132.193436,,,"0827-
31-6330",,,,岩国市,,70,,,,,,,,
350001,3500155462,山口県,,"岩国市立
ながの保育園",イワクニシリツナガノホイクエン,認可公立保育所,岩国市周東町下須通429-3,,34.092705,132.01265,,,"0827-
84-3665",,,,岩国市,,20,,,,,,,,
350001,3500155463,山口県,,"岩国市立
えきまえ保育園",イワクニシリツエキマエホイクエン,認可公立保育所,岩国市麻里布町7丁目1-5,,34.171234,132.218994,,,"0827-
22-5830",,,,岩国市,,90,,,,,,,,
350001,3500155464,山口県,,万行寺保育園,マンギョウジホイクエン,認可私立保育所,岩国市楠町3丁目7-21,,34.155365,132.210236,,,"0827-
22-5215",,,,"社会福祉法人
万行寺福祉会",,80,,,,,,,,
350001,3500155465,山口県,,常照保育園,ジョウショウホイクエン,認可私立保育所,岩国市門前町2丁目28-15,,34.149132,132.210709,,,"0827-
32-6045",,,,"社会福祉法人
錦水会",,130,,,,,,,,
350001,3500155466,山口県,,玖珂保育園,クガホイクエン,認可私立保育所,岩国市玖珂町807,,34.100464,132.092773,,,"0827-
82-2363",,,,"社会福祉法人
蓮の実会",,110,,,,,,,,
350001,3500155467,山口県,,海土路保育園,ミドロホイクエン,認可私立保育所,岩国市海土路町2丁目2-5,,34.128872,132.19397,,,"0827-
31-7502",,,,"社会福祉法人
錦水会",,120,,,,,,,,
350001,3500155468,山口県,,東光保育園,トウコウホイクエン,認可私立保育所,下関市赤間町3-12,,33.959656,130.942719,,,"083-
223-7330",,,,渡辺久世,,80,,,,,,,,
350001,3500155469,山口県,,由宇保育園,ユウホイクエン,認可私立保育所,岩国市由宇町南2丁目10-17,,34.043644,132.209229,,,"0827-
63-0303",,,,"社会福祉法人
伸陽会",,60,,,,,,,,
350001,3500155470,山口県,,曙保育園,アケボノホイクエン,認可私立保育所,岩国市錦見2丁目11-30,,34.164673,132.195084,,,"0827-
41-1226",,,,"社会福祉法人
曙保育園",,90,,,,,,,,
350001,3500155471,山口県,,東光保育園,トウコウホイクエン,認可私立保育所,光市木園1丁目11-2,,33.976719,131.928879,,,"0833-
71-1449",,,,"社会福祉法人
東光福祉会",,225,,,,,,,,
350001,3500155472,山口県,,ひかり保育園,ヒカリホイクエン,認可私立保育所,岩国市小瀬294-4,,34.212513,132.177551,,,"0827-
52-3872",,,,"社会福祉法人
光教会",,30,,,,,,,,
350001,3500155473,山口県,,麻里布保育園,マリフホイクエン,認可私立保育所,岩国市立石町3丁目3-24,,34.176495,132.224655,,,"0827-
22-8208",,,,"社会福祉法人
麻里布保育園",,70,,,,,,,,
350001,3500155474,山口県,,ひろせ保育園,ヒロセホイクショ,認可私立保育所,岩国市錦町広瀬6570,,34.274345,131.921814,,,"0827-
72-2343",,,,"社会福祉法人
すくすくパートナー",,30,,,,,,,,
350001,3500155475,山口県,,称光寺保育園,ショウコウジホイクエン,認可私立保育所,岩国市今津町6丁目13-13,,34.161198,132.210892,,,"0827-
22-7358",,,,"社会福祉法人
称光寺保育園",,90,,,,,,,,
350001,3500155476,山口県,,錦南保育園,キンナンホイクエン,認可私立保育所,岩国市牛野谷町3丁目29-11,,34.153099,132.202408,,,"0827-
31-3233",,,,"社会福祉法人
錦水会",,70,,,,,,,,
350001,3500155477,山口県,,清華保育園,セイカホイクエン,認可私立保育所,岩国市由宇町千鳥ケ丘3丁目1-7,,34.033344,132.211975,,,"0827-
63-1222",,,,"社会福祉法人
清光会",,60,,,,,,,,
350001,3500155478,山口県,,二葉保育園,フタバホイクエン,認可私立保育所,下関市大字永田郷1790,,34.088142,130.896622,,,"083-
286-2003",,,,"社会福祉法人
浄光会",,80,,,,,,,,
350001,3500155479,山口県,,リボン保育園,リボンホイクエン,認可私立保育所,岩国市川西1丁目7-5,,34.161488,132.175812,,,"0827-
41-0190",,,,"社会福祉法人
立正たちばな会",,60,,,,,,,,
350001,3500155480,山口県,,二葉保育園,フタバホイクエン,認可私立保育所,宇部市西宇部北二丁目5番60号,,34.003986,131.222305,,,"0836-
41-8038",,,,"社会福祉法人
二葉保育園",,150,,,,,,,,
350001,3500155481,山口県,,たかもり本陣保育園,タカモリホンジｊンホイクエン,認可私立保育所,岩国市周東町下久原1265-1,,34.089565,132.050415,,,"0827-
83-0011",,,,"社会福祉法人
すくすくパートナー",,110,,,,,,,,
350001,3500155482,山口県,,"光市立
大和保育園",ヒカリシリツヤマトホイクエン,認可公立保育所,光市大字三輪1106,,33.976727,131.998016,,,"0820-
48-2810",,,,光市,,90,,,,,,,,
350001,3500155483,山口県,,"光市立
浅江東保育園",ヒカリシリツアサエヒガシホイクエン,認可公立保育所,光市浅江302番地1,,33.986927,131.932846,,,"0833-
72-1448",,,,光市,,110,,,,,,,,
350001,3500155484,山口県,,"光市立
浅江南保育園",ヒカリシリツアサエミナミホイクエン,認可公立保育所,光市大字浅江7丁目4-23,,33.966881,131.923645,,,"0833-
72-1449",,,,光市,,60,,,,,,,,
350001,3500155485,山口県,,"光市立
みたらい保育園",ヒカリシリツミタライホイクエン,認可公立保育所,光市室積東ノ庄30番26号,,33.932438,131.981644,,,"0833-
78-0939",,,,光市,,45,,,,,,,,
350001,3500155486,山口県,,光井保育園,ミツイホイクエン,認可私立保育所,光市光井3丁目4-1,,33.957619,131.959213,,,"0833-
71-0625",,,,"社会福祉法人
光井保育園",,110,,,,,,,,
350001,3500155487,山口県,,野原保育園,ノハラホイクエン,認可私立保育所,光市中央3丁目5-12,,33.95763,131.946487,,,"0833-
71-1085",,,,"社会福祉法人
教栄福祉会",,60,,,,,,,,
350001,3500155488,山口県,,平田保育園,ヒラタホイクエン,認可私立保育所,下松市美里町3丁目22-20,,34.023315,131.85994,,,"0833-
41-1588",,,,"社会福祉法人
愛育会",,90,,,,,,,,
350001,3500155489,山口県,,聖華保育園,セイカホイクエン,認可私立保育所,光市上島田3丁目6-1,,33.987873,131.9608,,,"0833-
77-4033",,,,"社会福祉法人
聖華保育会",,140,,,,,,,,
350001,3500155490,山口県,,室積保育園,ムロヅミホイクエン,認可私立保育所,光市室積5丁目13番27号,,33.926823,131.969391,,,"0833-
78-0047",,,,潤間淨子,,45,,,,,,,,
350001,3500155491,山口県,,松原保育園,マツバラホイクエン,認可私立保育所,光市室積新開2丁目1-17,,33.940197,131.96817,,,"0833-
78-0129",,,,"社会福祉法人
松原保育園",,80,,,,,,,,
350001,3500155492,山口県,,虹ケ丘幼児学園,ニジガオカヨウジガクエン,認可私立保育所,光市虹ケ丘4丁目22-1,,33.979519,131.912003,,,"0833-
71-0055",,,,社会福祉法人白象会,,200,,,,,,,,
350001,3500155493,山口県,,"長門市立
日置保育園",ナガトシリツヘキホイクエン,認可公立保育所,長門市日置上5926,,34.391991,131.133804,,,"0837-
37-2271",,,,長門市,,70,,,,,,,,
350001,3500155494,山口県,,"長門市立
菱海保育園",ナガトシリツヒシカイホイクエン,認可公立保育所,長門市油谷新別名10801,,34.373348,131.060364,,,"0837-
32-0029",,,,長門市,,90,,,,,,,,
350001,3500155495,山口県,,"長門市立
黄波戸保育園",ナガトシリツキワドホイクエン,認可公立保育所,長門市日置上2388-26,,34.391991,131.133804,,,"0837-
37-2248",,,,長門市,,45,,,,,,,,
350001,3500155496,山口県,,"長門市立
向津具保育園",ナガトシリツムカツクホイクエン,認可公立保育所,長門市油谷向津具上1136-26,,34.416718,130.993225,,,"0837-
34-0142",,,,長門市,,30,,,,,,,,
350001,3500155497,山口県,,"長門市立
三隅保育園",ナガトシリツミスミホイクエン,認可公立保育所,長門市三隅下473,,34.363853,131.223495,,,"0837-
43-2211",,,,長門市,,150,,,,,,,,
350001,3500155498,山口県,,"長門市立
みのり保育園",ナガトシリツミノリホイクエン,認可公立保育所,長門市西深川3766,,34.366936,131.169418,,,"0837-
22-2060",,,,長門市,,180,,,,,,,,
350001,3500155499,山口県,,みすゞ保育園,ミスゞホイクエン,認可私立保育所,長門市仙崎1263-1,,34.390873,131.196991,,,"0837-
26-1327",,,,"社会福祉法人
善隣会",,90,,,,,,,,
350001,3500155500,山口県,,柳井南保育所,ヤナイミナミホイクショ,認可公立保育所,柳井市伊保庄2530-3,,33.923649,132.12291,,,"0820-
27-0030",,,,柳井市,,60,,,,,,,,
350001,3500155501,山口県,,大畠保育所,オオバタケホイクショ,認可公立保育所,柳井市神代2966-25,,33.980316,132.183746,,,"0820-
45-2619",,,,柳井市,,60,,,,,,,,
350001,3500155502,山口県,,放光保育園,ホウコウホイクエン,認可私立保育所,柳井市柳井津308-4,,33.966961,132.111694,,,"0820-
22-0427",,,,"社会福祉法人
放光福祉会",,100,,,,,,,,
350001,3500155503,山口県,,余田保育園,ヨタホイクエン,認可私立保育所,柳井市余田松堂1418,,33.98584,132.067093,,,"0820-
22-2410",,,,"社会福祉法人
余田保育園",,60,,,,,,,,
350001,3500155504,山口県,,伊陸保育園,イカチホイクエン,認可私立保育所,柳井市伊陸6215-2,,34.024647,132.101639,,,"0820-
26-0825",,,,"社会福祉法人
最勝会",,40,,,,,,,,
350001,3500155505,山口県,,平田保育園,ヒラタホイクエン,認可私立保育所,岩国市平田6丁目4-20,,34.141293,132.186615,,,"0827-
31-7271",,,,"社会福祉法人
平田保育園",,90,,,,,,,,
350001,3500155506,山口県,,羽仁保育園,ハニホイクエン,認可私立保育所,柳井市古開作962-5,,33.960915,132.097183,,,"0820-
23-2625",,,,"社会福祉法人
羽仁保育園",,60,,,,,,,,
350001,3500155507,山口県,,新庄保育園,シンジョウホイクエン,認可私立保育所,柳井市新庄2628-1,,33.969097,132.09053,,,"0820-
23-0491",,,,"社会福祉法人
新庄保育園",,60,,,,,,,,
350001,3500155508,山口県,,ひづみ保育園,ヒヅミホイクエン,認可私立保育所,柳井市日積5551-1,,34.00214,132.161804,,,"0820-
28-0428",,,,"社会福祉法人
ひづみ保育園",,30,,,,,,,,
350001,3500155509,山口県,,若葉保育園,ワカバホイクエン,認可私立保育所,柳井市柳井4395-1,,33.983276,132.102737,,,"0820-
22-1178",,,,"社会福祉法人
八波会",,120,,,,,,,,
350001,3500155510,山口県,,"ルンビニ
第二保育園",ルンビニダイニホイクエン,認可私立保育所,柳井市柳井961-1,,33.961395,132.132172,,,"0820-
22-9900",,,,"社会福祉法人
文殊会",,100,,,,,,,,
350001,3500155511,山口県,,厚保保育園,アツホイクエン,認可公立保育所,美祢市西厚保町本郷618,,34.101791,131.147842,,,"0837-
58-0014",,,,美祢市,,60,,,,,,,,
350001,3500155512,山口県,,大田保育園,オオダホイクエン,認可公立保育所,美祢市美東町大田6225-1,,34.232838,131.357422,,,"08396-
2-0126",,,,美祢市,,60,,,,,,,,
350001,3500155513,山口県,,伊佐保育園,イサホイクエン,認可公立保育所,美祢市伊佐町伊佐4533,,34.165989,131.22374,,,"0837-
52-0151",,,,美祢市,,60,,,,,,,,
350001,3500155514,山口県,,秋吉保育園,アキヨシホイクエン,認可公立保育所,美祢市秋芳町秋吉5320-1,,34.212521,131.293869,,,"0837-
62-0505",,,,美祢市,,90,,,,,,,,
350001,3500155515,山口県,,真長田保育園,マナガタホイクエン,認可公立保育所,美祢市美東町真名472-3,,34.158138,131.350876,,,"08396-
5-0102",,,,美祢市,,45,,,,,,,,
350001,3500155516,山口県,,秋芳桂花保育園,シュウホウケイカホイクエン,認可公立保育所,美祢市秋芳町嘉万2960-3,,34.29105,131.258026,,,"0837-
64-0945",,,,美祢市,,45,,,,,,,,
350001,3500155517,山口県,,光輪保育園,コウリンホイクエン,認可私立保育所,美祢市大嶺町北分998-2,,34.19878,131.205811,,,"0837-
52-0973",,,,"社会福祉法人
光輪福祉会",,20,,,,,,,,
350001,3500155518,山口県,,麦川保育園,ムギガワホイクエン,認可私立保育所,美祢市大嶺町奥分2058-4,,34.186558,131.164627,,,"0837-
53-2582",,,,"社会福祉法人
麦川福祉協会",,30,,,,,,,,
350001,3500155519,山口県,,南大嶺保育園,ミナミオオミネホイクエン,認可私立保育所,美祢市大嶺町西分10504-5,,34.159336,131.164856,,,"0837-
53-0161",,,,"社会福祉法人
南大嶺福祉会",,40,,,,,,,,
350001,3500155520,山口県,,吉則保育園,ヨシノリホイクエン,認可私立保育所,美祢市大嶺町東分2991-5,,34.168781,131.198685,,,"0837-
52-2529",,,,"社会福祉法人
吉則保育園",,80,,,,,,,,
350001,3500155521,山口県,,"周南市立
須々万保育園",シュウナンシリツススマホイクエン,認可公立保育所,周南市大字須々万奥737,,34.149956,131.870239,,,"0834-
88-0042",,,,周南市,,90,,,,,,,,
350001,3500155522,山口県,,"周南市立
第二保育園",シュウナンシリツダイニホイクエン,認可公立保育所,周南市岡田町2-23,,34.060802,131.80629,,,"0834-
22-8870",,,,周南市,,180,,,,,,,,
350001,3500155523,山口県,,"周南市立
三丘保育園",シュウナンシリツミツオホイクエン,認可公立保育所,周南市大字安田638-1,,34.035851,131.977264,,,"0833-
92-0055",,,,周南市,,45,,,,,,,,
350001,3500155524,山口県,,"周南市立
櫛浜保育園",シュウナンシリツクシハマホイクエン,認可公立保育所,周南市大字栗屋859-4,,34.021416,131.831818,,,"0834-
25-0202",,,,周南市,,120,,,,,,,,
350001,3500155525,山口県,,"周南市立
中須保育園",シュウナンシリツナカスホイクエン,認可公立保育所,周南市大字中須南2557-10,,34.107216,131.916412,,,"0834-
89-0072",,,,周南市,,45,,,,,,,,
350001,3500155526,山口県,,"周南市立
周央保育園",シュウナンシリツシュウオウホイクエン,認可公立保育所,周南市瀬戸見町4-1,,34.049824,131.831604,,,"0834-
28-1002",,,,周南市,,100,,,,,,,,
350001,3500155527,山口県,,"周南市立
川崎保育園",シュウナンシリツカワサキホイクエン,認可公立保育所,周南市川崎2丁目14-4,,34.07106,131.780396,,,"0834-
63-2507",,,,周南市,,60,,,,,,,,
350001,3500155528,山口県,,"周南市立
富田南保育園",シュウナンシリツトンダミナミホイクエン,認可公立保育所,周南市椎木町5-19,,34.065891,131.78212,,,"0834-
63-1849",,,,周南市,,60,,,,,,,,
350001,3500155529,山口県,,"周南市立
勝間保育園",シュウナンシリツカツマホイクエン,認可公立保育所,周南市大字呼坂418-176,,34.042976,131.948105,,,"0833-
92-0045",,,,周南市,,90,,,,,,,,
350001,3500155530,山口県,,"周南市立
尚白保育園",シュウナンシリツショウハクホイクエン,認可公立保育所,周南市新宿通6丁目1-22,,34.065468,131.798294,,,"0834-
22-8871",,,,周南市,,70,,,,,,,,
350001,3500155531,山口県,,"周南市立
大内保育園",シュウナンシリツオオウチホイクエン,認可公立保育所,周南市大内町6-15,,34.050411,131.824829,,,"0834-
28-7307",,,,周南市,,120,,,,,,,,
350001,3500155532,山口県,,"周南市立
菊川保育園",シュウナンシリツキクガワホイクエン,認可公立保育所,周南市大字下上1975-4,,34.08839,131.780273,,,"0834-
63-8408",,,,周南市,,90,,,,,,,,
350001,3500155533,山口県,,"周南市立
城ケ丘保育園",シュウナンシリツジョウガオカホイクエン,認可公立保育所,周南市城ケ丘3丁目13-6,,34.041988,131.842896,,,"0834-
28-7132",,,,周南市,,120,,,,,,,,
350001,3500155534,山口県,,遠石保育園,トイシホイクエン,認可私立保育所,周南市青山町1589,,34.043449,131.817825,,,"0834-
21-0939",,,,河村至真,,90,,,,,,,,
350001,3500155535,山口県,,徳山中央保育園,トクヤマチュウオウホイクエン,認可私立保育所,周南市平和通1丁目31,,34.050999,131.8078,,,"0834-
32-3271",,,,三戸照明,,150,,,,,,,,
350001,3500155536,山口県,,荘宮寺保育園,ソウグウジホイクエン,認可私立保育所,周南市大字富田2438,,34.076679,131.764374,,,"0834-
62-3393",,,,村岡博,,45,,,,,,,,
350001,3500155537,山口県,,和光保育園,ワコウホイクエン,認可私立保育所,下関市大平町10-20,,33.961452,130.918457,,,"083-
222-0783",,,,"宗教法人
了圓寺",,90,,,,,,,,
350001,3500155538,山口県,,和光保育園,ワコウホイクエン,認可私立保育所,下松市大字河内字八口2736-1,,34.025684,131.878937,,,"0833-
43-8427",,,,"社会福祉法人
和光保育園",,90,,,,,,,,
350001,3500155539,山口県,,こもれび保育園,コモレビホイクエン,認可私立保育所,周南市中央町2-12,,34.070881,131.765747,,,"0834-
64-3233",,,,"社会福祉法人
岳陽会",,90,,,,,,,,
350001,3500155540,山口県,,和光保育園,ワコウホイクエン,認可私立保育所,周南市遠石1丁目10-1,,34.04055,131.820892,,,"0834-
31-4887",,,,"社会福祉法人
和光保育園",,130,,,,,,,,
350001,3500155541,山口県,,あい保育園新宿通,アイホイクエンシンジュクドオリ,認可私立保育所,周南市新宿通5丁目5-34,,34.064465,131.801163,,,"0834-
34-1020",,,,"株式会社
アイグラン",,120,,,,,,,,
350001,3500155542,山口県,,わかやま保育園,ワカヤマホイクエン,認可私立保育所,周南市上迫町9-3,,34.079708,131.732788,,,"0834-
64-1601",,,,"社会福祉法人
薫風会",,90,,,,,,,,
350001,3500155543,山口県,,日の出保育園,ヒノデホイクエン,認可公立保育所,山陽小野田市日の出二丁目5-28,,34.0061,131.179688,,,"0836-
83-2712",,,,山陽小野田市,,120,,,,,,,,
350001,3500155544,山口県,,下津保育園,シモツホイクエン,認可公立保育所,山陽小野田市大字郡2045-1,,34.044861,131.154373,,,"0836-
72-0340",,,,山陽小野田市,,60,,,,,,,,
350001,3500155545,山口県,,厚陽保育園,コウヨウホイクエン,認可公立保育所,山陽小野田市大字郡3510,,34.017956,131.140182,,,"0836-
74-8411",,,,山陽小野田市,,60,,,,,,,,
350001,3500155546,山口県,,津布田保育園,ツブタホイクエン,認可公立保育所,山陽小野田市大字津布田1066,,34.022762,131.121124,,,"0836-
76-0332",,,,山陽小野田市,,45,,,,,,,,
350001,3500155547,山口県,,出合保育園,デアイホイクエン,認可公立保育所,山陽小野田市大字山野井2746-3,,34.06731,131.132889,,,"0836-
73-1332",,,,山陽小野田市,,120,,,,,,,,
350001,3500155548,山口県,,姫井保育園,ヒメイホイクエン,認可私立保育所,山陽小野田市大字小野田7301,,33.999416,131.189178,,,"0836-
83-2371",,,,"社会福祉法人
労道社",,90,,,,,,,,
350001,3500155549,山口県,,焼野保育園,ヤケノホイクエン,認可私立保育所,山陽小野田市大字小野田612-2,,33.948601,131.171997,,,"0836-
88-0514",,,,"社会福祉法人
焼野保育園",,130,,,,,,,,
350001,3500155550,山口県,,桃太郎園,モモタロウエン,認可私立保育所,山陽小野田市大字埴生1903-1,,34.054516,131.084152,,,"0836-
76-0157",,,,山賀薫子,,45,,,,,,,,
350001,3500155551,山口県,,さくら保育園,サクラホイクエン,認可私立保育所,山陽小野田市赤崎二丁目1-28,,33.963322,131.171555,,,"0836-
88-0388",,,,"社会福祉法人
さくら保育園",,100,,,,,,,,
350001,3500155552,山口県,,貞源寺保育園,テイゲンジホイクエン,認可私立保育所,山陽小野田市大字郡1391,,34.022358,131.141968,,,"0836-
72-0885",,,,"社会福祉法人
山陽明照会",,60,,,,,,,,
350001,3500155553,山口県,,須恵保育園,スエホイクエン,認可私立保育所,山陽小野田市大字小野田3385-6,,33.954514,131.179947,,,"0836-
88-0250",,,,"社会福祉法人
須恵保育園",,130,,,,,,,,
350001,3500155554,山口県,,西福寺保育園,サイフクジホイクエン,認可私立保育所,山陽小野田市大字西高泊1938,,34.00045,131.16011,,,"0836-
84-4578",,,,松村 友枝,,60,,,,,,,,
350001,3500155555,山口県,,石井手保育園,イシイデホイクエン,認可私立保育所,山陽小野田市大字東高泊333,,34.012787,131.19986,,,"0836-
83-8375",,,,"社会福祉法人
石井手保育園",,120,,,,,,,,
350001,3500155556,山口県,,真珠保育園,シンジュホイクエン,認可私立保育所,山陽小野田市大字厚狭1031の1,,34.058956,131.173096,,,0836-73-0188,,,,"社会福祉法人
真珠保育園",,100,,,,,,,,
350001,3500155557,山口県,,あおい保育園,アオイホイクエン,認可私立保育所,山陽小野田市大字埴生782,,34.039066,131.091675,,,"0836-
76-1550",,,,"社会福祉法人
大乗会",,45,,,,,,,,
350001,3500155558,山口県,,伸宏保育園,シンコウホイクエン,認可私立保育所,山陽小野田市港町7番43号,,33.974625,131.177185,,,"0836-
83-3139",,,,"社会福祉法人
大樹会",,90,,,,,,,,
350001,3500155559,山口県,,貞源寺第二保育園,テイゲンジダイニホイクエン,認可私立保育所,山陽小野田市大字鴨庄132-1,,34.057255,131.162659,,,"0836-
72-0606",,,,"社会福祉法人
山陽明照会",,60,,,,,,,,
350001,3500155560,山口県,,久美保育所,クミホイクショ,認可公立保育所,大島郡周防大島町大字久賀2573-2,,33.937672,132.266953,,,"0820-
72-0520",,,,周防大島町,,20,,,,,,,,
350001,3500155561,山口県,,久賀保育園,クカホイクエン,認可私立保育所,大島郡周防大島町久賀4468,,33.937672,132.266953,,,"0820-
72-0107",,,,三谷俊雄,,70,,,,,,,,
350001,3500155562,山口県,,源空寺保育園,ゲンクウジホイクエン,認可私立保育所,大島郡周防大島町大字戸田955,,33.884708,132.200653,,,"0820-
76-0024",,,,珠山信孝,,60,,,,,,,,
350001,3500155563,山口県,,小松保育園,コマツホイクエン,認可私立保育所,大島郡周防大島町大字小松749-11,,33.938656,132.19223,,,"0820-
74-2162",,,,"社会福祉法人
清観園",,20,,,,,,,,
350001,3500155564,山口県,,西光寺保育園,サイコウジホイクエン,認可私立保育所,大島郡周防大島町大字外入1566,,33.874699,132.336548,,,"0820-
78-0053",,,,古田淳雄,,20,,,,,,,,
350001,3500155565,山口県,,森野保育園,モリノホイクエン,認可私立保育所,大島郡周防大島町大字森第589,,33.916954,132.360794,,,"0820-
78-0124",,,,桑原　　淳,,20,,,,,,,,
350001,3500155566,山口県,,浄念寺保育園,ジョウネンジホイクエン,認可私立保育所,大島郡周防大島町外入1842,,33.874699,132.336548,,,"0820-
78-0029",,,,浅原賢明,,20,,,,,,,,
350001,3500155567,山口県,,宮ノ下保育園,ミヤノシタホイクエン,認可私立保育所,大島郡周防大島町大字西安下庄2651,,33.893017,132.263794,,,"0820-
77-0008",,,,長尾健彦,,20,,,,,,,,
350001,3500155568,山口県,,中保育園,ナカホイクエン,認可私立保育所,大島郡周防大島町大字東屋代6-1,,33.90704,132.22139,,,"0820-
74-3853",,,,藤本咲子,,20,,,,,,,,
350001,3500155569,山口県,,安正保育園,アンショウホイクエン,認可私立保育所,大島郡周防大島町東安下庄1556,,33.902946,132.292572,,,"0820-
77-0665",,,,川久保昌耕,,20,,,,,,,,
350001,3500155570,山口県,,ひらい保育園,ヒライホイクエン,認可私立保育所,大島郡周防大島町大字土居10830-7,,33.913338,132.308136,,,"0820-
73-0549",,,,"特定非営利
活動法人
しらとり会",,30,,,,,,,,
350001,3500155571,山口県,,踊堂保育園,ユドウホイクエン,認可私立保育所,熊毛郡上関町大字長島440,,33.82235,132.078217,,,"0820-
62-1611",,,,布田晃一,,30,,,,,,,,
350001,3500155572,山口県,,上関相互保育園,カミノセキソウゴホイクエン,認可私立保育所,熊毛郡上関町大字長島644,,33.82235,132.078217,,,"0820-
62-0227",,,,玉木光宏,,20,,,,,,,,
350001,3500155573,山口県,,"田布施町立
城南保育園",タブセチョウリツジョウナンホイクエン,認可公立保育所,熊毛郡田布施町大字宿井1039-3,,33.969269,132.021301,,,"0820-
52-3419",,,,田布施町,,60,,,,,,,,
350001,3500155574,山口県,,"田布施町立
麻里府保育園",タブセチョウリツマリフホイクエン,認可公立保育所,熊毛郡田布施町大字麻郷3651-5,,33.918587,132.048111,,,"0820-
55-5228",,,,田布施町,,60,,,,,,,,
350001,3500155575,山口県,,たぶせ保育園,タブセオイクエン,認可私立保育所,熊毛郡田布施町大字下田布施419-6,,33.956024,132.053345,,,"0820-
52-3231",,,,"社会福祉法人
放光会",,200,,,,,,,,
350001,3500155576,山口県,,たぶせ第二保育園,タブセダイニホイクエン,認可私立保育所,熊毛郡田布施町大字下田布施430,,33.952415,132.030029,,,"0820-
53-1012",,,,"社会福祉法人
放光会",,70,,,,,,,,
350001,3500155577,山口県,,"平生町立
佐賀保育園",ヒラオチョウリツサガホイクエン,認可公立保育所,熊毛郡平生町佐賀1525-1,,33.892914,132.083252,,,"0820-
58-0125",,,,平生町,,40,,,,,,,,
