都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,イベント名,イベント名_カナ,イベント名_英語,開始日,終了日,開始時間,終了時間,開始日時特記事項,説明,料金(基本),料金(詳細),連絡先名称,連絡先電話番号,連絡先内線番号,主催者,場所名称,住所,方書,緯度,経度,アクセス方法,駐車場情報,定員,参加申込終了日,参加申込終了時間,参加申込方法,URL,備考
3.00002E+12,1018433,山口県,宇部市,2025年度 学びの森くすのき　おはなしのじかん,マナビノモリクスノキ　オハナシノジカン,,2025/6/28,2025/6/28,14:30,15:00,,"手遊びや絵本のよみきかせ、ストーリーテリングなど楽しいおはなしが待っています。
おはなしをきいたあと、出席カードにスタンプを押します。スタンプを集めてシールをもらおう！
毎月　第1週目　としばぁばとあそぼう！
毎月　第2週目　おはなしの会「ことばの森」
毎月　第3週目　グリムの会
偶数月第4週目　学びの森くすのき職員
ぜひご参加ください♪
",,,学びの森くすのき・地域文化交流課,0836-67-1277,,学びの森くすのき・地域文化交流課,学びの森くすのき,大字船木字内番田361番地6,,,,,39台（駐車料金無料）,,,,,https://www.city.ube.yamaguchi.jp/kyouyou/rekishi/kusunoki/1004072/1018433.html,※今後の状況によっては、予定が変更になる場合があります。
3.00002E+12,1018433,山口県,宇部市,2025年度 学びの森くすのき　おはなしのじかん,マナビノモリクスノキ　オハナシノジカン,,2025/7/5,2025/7/5,14:30,15:00,,"手遊びや絵本のよみきかせ、ストーリーテリングなど楽しいおはなしが待っています。
おはなしをきいたあと、出席カードにスタンプを押します。スタンプを集めてシールをもらおう！
毎月　第1週目　としばぁばとあそぼう！
毎月　第2週目　おはなしの会「ことばの森」
毎月　第3週目　グリムの会
偶数月第4週目　学びの森くすのき職員
ぜひご参加ください♪
",,,学びの森くすのき・地域文化交流課,0836-67-1277,,学びの森くすのき・地域文化交流課,学びの森くすのき,大字船木字内番田361番地6,,,,,39台（駐車料金無料）,,,,,https://www.city.ube.yamaguchi.jp/kyouyou/rekishi/kusunoki/1004072/1018433.html,※今後の状況によっては、予定が変更になる場合があります。
3.00002E+12,1018433,山口県,宇部市,2025年度 学びの森くすのき　おはなしのじかん,マナビノモリクスノキ　オハナシノジカン,,2025/7/12,2025/7/12,14:30,15:00,,"手遊びや絵本のよみきかせ、ストーリーテリングなど楽しいおはなしが待っています。
おはなしをきいたあと、出席カードにスタンプを押します。スタンプを集めてシールをもらおう！
毎月　第1週目　としばぁばとあそぼう！
毎月　第2週目　おはなしの会「ことばの森」
毎月　第3週目　グリムの会
偶数月第4週目　学びの森くすのき職員
ぜひご参加ください♪
",,,学びの森くすのき・地域文化交流課,0836-67-1277,,学びの森くすのき・地域文化交流課,学びの森くすのき,大字船木字内番田361番地6,,,,,39台（駐車料金無料）,,,,,https://www.city.ube.yamaguchi.jp/kyouyou/rekishi/kusunoki/1004072/1018433.html,※今後の状況によっては、予定が変更になる場合があります。
3.00002E+12,1018433,山口県,宇部市,2025年度 学びの森くすのき　おはなしのじかん,マナビノモリクスノキ　オハナシノジカン,,2025/7/19,2025/7/19,14:30,15:00,,"手遊びや絵本のよみきかせ、ストーリーテリングなど楽しいおはなしが待っています。
おはなしをきいたあと、出席カードにスタンプを押します。スタンプを集めてシールをもらおう！
毎月　第1週目　としばぁばとあそぼう！
毎月　第2週目　おはなしの会「ことばの森」
毎月　第3週目　グリムの会
偶数月第4週目　学びの森くすのき職員
ぜひご参加ください♪
",,,学びの森くすのき・地域文化交流課,0836-67-1277,,学びの森くすのき・地域文化交流課,学びの森くすのき,大字船木字内番田361番地6,,,,,39台（駐車料金無料）,,,,,https://www.city.ube.yamaguchi.jp/kyouyou/rekishi/kusunoki/1004072/1018433.html,※今後の状況によっては、予定が変更になる場合があります。
3.00002E+12,1018433,山口県,宇部市,2025年度 学びの森くすのき　おはなしのじかん,マナビノモリクスノキ　オハナシノジカン,,2025/7/26,2025/7/26,14:30,15:00,,"手遊びや絵本のよみきかせ、ストーリーテリングなど楽しいおはなしが待っています。
おはなしをきいたあと、出席カードにスタンプを押します。スタンプを集めてシールをもらおう！
毎月　第1週目　としばぁばとあそぼう！
毎月　第2週目　おはなしの会「ことばの森」
毎月　第3週目　グリムの会
偶数月第4週目　学びの森くすのき職員
ぜひご参加ください♪
",,,学びの森くすのき・地域文化交流課,0836-67-1277,,学びの森くすのき・地域文化交流課,学びの森くすのき,大字船木字内番田361番地6,,,,,39台（駐車料金無料）,,,,,https://www.city.ube.yamaguchi.jp/kyouyou/rekishi/kusunoki/1004072/1018433.html,※今後の状況によっては、予定が変更になる場合があります。
3.00002E+12,1018433,山口県,宇部市,2025年度 学びの森くすのき　おはなしのじかん,マナビノモリクスノキ　オハナシノジカン,,2025/8/2,2025/8/2,14:30,15:00,,"手遊びや絵本のよみきかせ、ストーリーテリングなど楽しいおはなしが待っています。
おはなしをきいたあと、出席カードにスタンプを押します。スタンプを集めてシールをもらおう！
毎月　第1週目　としばぁばとあそぼう！
毎月　第2週目　おはなしの会「ことばの森」
毎月　第3週目　グリムの会
偶数月第4週目　学びの森くすのき職員
ぜひご参加ください♪
",,,学びの森くすのき・地域文化交流課,0836-67-1277,,学びの森くすのき・地域文化交流課,学びの森くすのき,大字船木字内番田361番地6,,,,,39台（駐車料金無料）,,,,,https://www.city.ube.yamaguchi.jp/kyouyou/rekishi/kusunoki/1004072/1018433.html,※今後の状況によっては、予定が変更になる場合があります。
3.00002E+12,1018433,山口県,宇部市,2025年度 学びの森くすのき　おはなしのじかん,マナビノモリクスノキ　オハナシノジカン,,2025/8/9,2025/8/9,14:30,15:00,,"手遊びや絵本のよみきかせ、ストーリーテリングなど楽しいおはなしが待っています。
おはなしをきいたあと、出席カードにスタンプを押します。スタンプを集めてシールをもらおう！
毎月　第1週目　としばぁばとあそぼう！
毎月　第2週目　おはなしの会「ことばの森」
毎月　第3週目　グリムの会
偶数月第4週目　学びの森くすのき職員
ぜひご参加ください♪
",,,学びの森くすのき・地域文化交流課,0836-67-1277,,学びの森くすのき・地域文化交流課,学びの森くすのき,大字船木字内番田361番地6,,,,,39台（駐車料金無料）,,,,,https://www.city.ube.yamaguchi.jp/kyouyou/rekishi/kusunoki/1004072/1018433.html,※今後の状況によっては、予定が変更になる場合があります。
3.00002E+12,1018433,山口県,宇部市,2025年度 学びの森くすのき　おはなしのじかん,マナビノモリクスノキ　オハナシノジカン,,2025/8/16,2025/8/16,14:30,15:00,,"手遊びや絵本のよみきかせ、ストーリーテリングなど楽しいおはなしが待っています。
おはなしをきいたあと、出席カードにスタンプを押します。スタンプを集めてシールをもらおう！
毎月　第1週目　としばぁばとあそぼう！
毎月　第2週目　おはなしの会「ことばの森」
毎月　第3週目　グリムの会
偶数月第4週目　学びの森くすのき職員
ぜひご参加ください♪
",,,学びの森くすのき・地域文化交流課,0836-67-1277,,学びの森くすのき・地域文化交流課,学びの森くすのき,大字船木字内番田361番地6,,,,,39台（駐車料金無料）,,,,,https://www.city.ube.yamaguchi.jp/kyouyou/rekishi/kusunoki/1004072/1018433.html,※今後の状況によっては、予定が変更になる場合があります。
3.00002E+12,1018433,山口県,宇部市,2025年度 学びの森くすのき　おはなしのじかん,マナビノモリクスノキ　オハナシノジカン,,2025/8/23,2025/8/23,14:30,15:00,,"手遊びや絵本のよみきかせ、ストーリーテリングなど楽しいおはなしが待っています。
おはなしをきいたあと、出席カードにスタンプを押します。スタンプを集めてシールをもらおう！
毎月　第1週目　としばぁばとあそぼう！
毎月　第2週目　おはなしの会「ことばの森」
毎月　第3週目　グリムの会
偶数月第4週目　学びの森くすのき職員
ぜひご参加ください♪
",,,学びの森くすのき・地域文化交流課,0836-67-1277,,学びの森くすのき・地域文化交流課,学びの森くすのき,大字船木字内番田361番地6,,,,,39台（駐車料金無料）,,,,,https://www.city.ube.yamaguchi.jp/kyouyou/rekishi/kusunoki/1004072/1018433.html,※今後の状況によっては、予定が変更になる場合があります。
3.00002E+12,1018433,山口県,宇部市,2025年度 学びの森くすのき　おはなしのじかん,マナビノモリクスノキ　オハナシノジカン,,2025/9/6,2025/9/6,14:30,15:00,,"手遊びや絵本のよみきかせ、ストーリーテリングなど楽しいおはなしが待っています。
おはなしをきいたあと、出席カードにスタンプを押します。スタンプを集めてシールをもらおう！
毎月　第1週目　としばぁばとあそぼう！
毎月　第2週目　おはなしの会「ことばの森」
毎月　第3週目　グリムの会
偶数月第4週目　学びの森くすのき職員
ぜひご参加ください♪
",,,学びの森くすのき・地域文化交流課,0836-67-1277,,学びの森くすのき・地域文化交流課,学びの森くすのき,大字船木字内番田361番地6,,,,,39台（駐車料金無料）,,,,,https://www.city.ube.yamaguchi.jp/kyouyou/rekishi/kusunoki/1004072/1018433.html,※今後の状況によっては、予定が変更になる場合があります。
